DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
03/01/22,2018,20190088,35394,30659,INTERNATIONAL PAPER COMPANY - ALBANY,6420 POPLAR AVENUE,MEMPHIS,TN,38197,Natural Gas,,OREGON,0,7,7,291,,,,,,,,,,,,,No,0,7,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,8,INITIAL,2/25/2019,2/25/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190989,36352,30666,"ENMARK ENERGY, INC",104 FIRST CHOICE DRIVE,MADISON,MS,39110,Natural Gas,,"ARKANSAS, MISSISSIPPI, TEXAS, WEST VIRGINIA",0,0.58,0.58,17801,,,,,,,,,,,,,No,0,56.13,0,0,0,0,6.33,0,0,62.46,0,0,0,0,0,0,0,0,0,0,0,56.13,0,0,0,0,6.33,0,0,62.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.13,0,0,0,0,6.33,0,0,62.46,INITIAL,3/15/2019,3/15/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20197666,35183,30679,NORTH COUNTRY GAS PIPELINE,P.O. BOX 2985,PLATTSBURGH,NY,12901,Natural Gas,,NEW YORK,0,1,1,3151454,,,,,,,,,,,,,No,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,INITIAL,1/24/2019,1/24/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190318,35655,30683,WESTLAKE PETROCHEMICALS LLC,P.O. BOX 2449,SULPHUR,LA,70664,Hydrogen Gas,,LOUISIANA,0,0,0,,,,31076,,,,,,,,,,No,0,1.195,0,0,0,0,0,0,0,1.195,0,0,0,0,0,0,0,0,0,0,0,1.195,0,0,0,0,0,0,0,1.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.195,0,0,0,0,0,0,0,1.195,SUPPLEMENTAL,3/7/2019,3/7/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190325,35659,30683,WESTLAKE PETROCHEMICALS LLC,P.O. BOX 2449,SULPHUR,LA,70664,Natural Gas,,LOUISIANA,0,0,0,2549,,,,,,,,,,,,,No,0,1.328,0,0,0,0,0,0,0,1.328,0,0,0,0,0,0,0,0,0,0,0,1.328,0,0,0,0,0,0,0,1.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328,0,0,0,0,0,0,0,1.328,INITIAL,3/7/2019,3/7/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190322,35656,30683,WESTLAKE PETROCHEMICALS LLC,P.O. BOX 2449,SULPHUR,LA,70664,Other Gas-Ethylene Gas,,LOUISIANA,0,0,0,,,,,,554,,,,,,,Ethylene Gas,No,0,2.674,0,0,0,0,0,0,0,2.674,0,0,0,0,0,0,0,0,0,0,0,2.674,0,0,0,0,0,0,0,2.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.674,0,0,0,0,0,0,0,2.674,INITIAL,3/7/2019,3/7/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190298,35619,30709,HUNTSMAN PETROCHEMICAL LLC,10003 WOODLOCH FOREST DRIVE,THE WOODLANDS,TX,77380,Hydrogen Gas,,TEXAS,0,0,0,,,,14.79,,,,,,,,,,No,0,2.09,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,2.09,INITIAL,3/6/2019,3/6/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190297,35618,30709,HUNTSMAN PETROCHEMICAL LLC,10003 WOODLOCH FOREST DRIVE,THE WOODLANDS,TX,77380,Other Gas-Refinery Gas,,TEXAS,0,0.79,0.79,,,,,,2923,,,,,,,Refinery Gas,No,0,9.96,0,0,0,0,0,0,0,9.96,0,0,0,0,0,0,0,0,0,0,0,9.96,0,0,0,0,0,0,0,9.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,0,0,0,0,0,0,0,9.96,INITIAL,3/6/2019,3/6/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190428,35764,30711,HILCORP ENERGY COMPANY,1111 TRAVIS,HOUSTON,TX,77002,Natural Gas,,"ALABAMA, COLORADO, LOUISIANA, NEW MEXICO, PENNSYLVANIA, TEXAS",0,0.206,0.206,2377099,,,,,,,,,,,,,No,0,36.28,0,0,0,0,0,0,0,36.28,0,0,0,0,0,0,0,0,0,0,0,36.28,0,0,0,0,0,0,0,36.28,0,50.685,0,0,0,0,0,0,0,50.685,0,35.672,0,0,0,0,0,0,0,35.672,0,0,0,0,0,0,0,0,0,0,0,86.357,0,0,0,0,0,0,0,86.357,0,122.637,0,0,0,0,0,0,0,122.637,INITIAL,3/8/2019,3/8/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20191033,36397,30716,NEUMIN PRODUCTION CO.,"103 FANNIN RD, PO BOX 769",POINT COMFORT,TX,77978,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.798,0,0,0,0,0,0,0,12.798,0,12.798,0,0,0,0,0,0,0,12.798,0,12.798,0,0,0,0,0,0,0,12.798,INITIAL,3/15/2019,3/15/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20197755,35275,30718,KAISER-FRANCIS OIL COMPANY,"6733 S. Yale Ave. (POBox 21468, 741211468)",Tulsa,OK,74136,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,0,0,0,0,0,0,0,8.98,0,0,0,0,0,0,0,0,0,0,0,8.98,0,0,0,0,0,0,0,8.98,0,8.98,0,0,0,0,0,0,0,8.98,INITIAL,2/13/2019,2/13/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20197738,35255,30748,"TARGA INTRASTATE PIPELINE, LLC.",811 LOUSIANA ST. SUITE 2100,HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,1558,,,,,,,,,,,,,No,21.1,20.4,0,0,0,0,0,0,0,41.5,0,0,0,0,0,0,0,0,0,0,21.1,20.4,0,0,0,0,0,0,0,41.5,0,1.3,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,1.3,21.1,21.7,0,0,0,0,0,0,0,42.8,INITIAL,2/8/2019,2/8/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190891,36588,30749,SACRAMENTO MUNICIPAL UTILITY DISTRICT,"6201 S  STREET (POB 15830, ZIP 95852-1830)",SACRAMENTO,CA,95817,Natural Gas,,CALIFORNIA,0,24.91,24.91,38854,,,,,745,,,,,,,Digester Gas,No,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,76,SUPPLEMENTAL,3/14/2019,7/23/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190771,36121,30750,MIDAMERICAN ENERGY COMPANY,401 DOUGLAS STREET PO BOX 778,SIOUX CITY,IA,51102,Natural Gas,,"ILLINOIS, IOWA",0,36.517,36.517,,,,,,,,,,,,,,Yes,0,666.549,0,0,0,0,21.758,0,0,688.307,0,0,0,0,0,0,0,0,0,0,0,666.549,0,0,0,0,21.758,0,0,688.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.549,0,0,0,0,21.758,0,0,688.307,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20191012,36376,30769,SPIRE MISSOURI INC. WEST,700 MARKET STREET,SAINT LOUIS,MO,63101,Natural Gas,,MISSOURI,0,6.54,6.54,,,,,,,,,,,,,,Yes,0,45.81,0,0,0,0,0,0,0,45.81,0,0,0,0,0,0,0,0,0,0,0,45.81,0,0,0,0,0,0,0,45.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.81,0,0,0,0,0,0,0,45.81,INITIAL,3/15/2019,3/15/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190986,36348,30772,"NATURAL GAS OF KENTUCKY, INC.",PO BOX 23539 11405 PARK RD STE 180,ANCHORAGE,KY,40223,Natural Gas,,KENTUCKY,0,0,0,249,,,,,,,,,,,,,No,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31,INITIAL,3/15/2019,3/15/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190305,35765,30782,HARVEST MIDSTREAM COMPANY,1111 TRAVIS,HOUSTON,TX,77002,Natural Gas,,"COLORADO, LOUISIANA, NEW MEXICO, TEXAS",0,0,0,1399676,,,,,,,,,,,,,No,0,7.784,0,0,0,0,0,0,0,7.784,0,0,0,0,0,0,0,0,0,0,0,7.784,0,0,0,0,0,0,0,7.784,0,108.002,0,0,0,0,0,0,0,108.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.002,0,0,0,0,0,0,0,108.002,0,115.786,0,0,0,0,0,0,0,115.786,SUPPLEMENTAL,3/6/2019,3/8/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20191024,36566,30785,GATEWAY PIPELINE COMPANY,1415 LOUISIANA STREET SUITE 4100,HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,1176186,,,,,,,,,,,,,No,0,17.74,0,0,0,0,0,0,0,17.74,0,0,0,0,0,0,0,0,0,0,0,17.74,0,0,0,0,0,0,0,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.74,0,0,0,0,0,0,0,17.74,SUPPLEMENTAL,3/15/2019,5/21/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190845,36198,30786,LEE 8 STORAGE PARTNERSHIP,1300 MAIN STREET,HOUSTON,TX,77002,Natural Gas,,MICHIGAN,0,0,0,1609.442,,,,,,,,,,,,,No,0,12.07,0,0,0,0,0,0,0,12.07,0,0,0,0,0,0,0,0,0,0,0,12.07,0,0,0,0,0,0,0,12.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,0,0,0,0,0,0,0,12.07,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190331,35665,30788,HAVRE PIPELINE COMPANY,3010 W. 69TH ST,SIOUX FALLS,SD,57108,Natural Gas,,MONTANA,0,0,0,4792.778,,,,,,,,,,,,,No,0,70.35,0,0,0,0,0,0,0,70.35,0,0,0,0,0,0,0,0,0,0,0,70.35,0,0,0,0,0,0,0,70.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.35,0,0,0,0,0,0,0,70.35,INITIAL,3/7/2019,3/7/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190423,35759,30792,LAMAR OIL & GAS,PO BOX 2197,ROCKPORT,TX,78381,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,62,0,62,0,0,0,0,0,0,0,62,0,62,0,0,0,0,0,0,0,62,INITIAL,3/8/2019,3/8/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190493,35831,30801,"TOTAL GAS PIPELINE USA, INC",1201 Louisiana Suite 1600,Houston,TX,77002,Natural Gas,,TEXAS,0,1,1,12618754,,,,,,,,,,,,,No,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,INITIAL,3/11/2019,3/11/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20191138,36537,30807,VALENCE OPERATING COMPANY,"600 ROCKMEAD DRIVE, SUITE 200",KINGWOOD,TX,77339,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,0,0,0,0,0,0,0,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,0,0,0,0,0,0,0,7.04,0,7.04,0,0,0,0,0,0,0,7.04,INITIAL,4/18/2019,4/18/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190600,35945,30825,CITGO PETROLEUM CORPORATION (REFINERY),P.O. BOX 4689,Houston,TX,77210,Hydrogen Gas,,LOUISIANA,0,0,0,,,,4361,,,,,,,,,,No,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,1.4,INITIAL,3/12/2019,3/12/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190597,35942,30825,CITGO PETROLEUM CORPORATION (REFINERY),P.O. BOX 4689,Houston,TX,77210,Natural Gas,,LOUISIANA,0,0,0,16030,,,,,,,,,,,,,No,0,0.9,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.9,INITIAL,3/12/2019,3/12/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190758,36512,30826,WILLIAMS FIELD SERVICES,ONE WILLIAMS CENTER WRC-3,TULSA,OK,74172,Natural Gas,,"ALABAMA, COLORADO, OHIO, PENNSYLVANIA, WEST VIRGINIA, WYOMING",0,4.91,4.91,430874,,,,,,,,,,,,,No,0,107.69,0,0,0,0,0,0,0,107.69,0,0,0,0,0,0,0,0,0,0,0,107.69,0,0,0,0,0,0,0,107.69,0,104.48,0,0,0,0,0,0,0,104.48,0,10.06,0,0,0,0,1.86,0,12.77,24.69,0,0,0,0,0,0,0,0,0,0,0,114.54,0,0,0,0,1.86,0,12.77,129.17,0,222.23,0,0,0,0,1.86,0,12.77,236.86,SUPPLEMENTAL,3/14/2019,4/8/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190350,35684,30834,TIDELANDS OIL PRODUCTION COMPANY,111 W OCEAN BLVD SUITE 800,LONG BEACH,CA,90802,Natural Gas,,CALIFORNIA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,2.42,0,2.42,0,0,0,0,0,0,0,2.42,INITIAL,3/7/2019,3/7/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190809,36162,30838,TUSCARORA GAS TRANSMISSION COMPANY,700 LOUISIANA STREET,HOUSTON,TX,77002,Natural Gas,"CALIFORNIA, NEVADA, OREGON",,0,1.549,1.549,51217.509,0,0,0,0,0,,,,,,,,No,0,305.252,0,0,0,0,0,0,0,305.252,0,0,0,0,0,0,0,0,0,0,0,305.252,0,0,0,0,0,0,0,305.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.252,0,0,0,0,0,0,0,305.252,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190399,35735,30839,"WALDEN, TOWN OF",PO BOX 489 513 HARRISON ST,WALDEN,CO,80480,Natural Gas,,"COLORADO, WYOMING",0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,INITIAL,3/8/2019,3/8/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190829,36182,30850,GREAT LAKES CHEMICAL CORP,2226 HAYNESVILLE HWY,EL DORADO,AR,71730,Natural Gas,,ARKANSAS,0,0,0,1011,,,,,,,,,,,,,No,0,0,0,0.01,0,0,2.47,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,2.47,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43,0,0,6.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43,0,0,6.43,0,0,0,0.01,0,0,8.9,0,0,8.91,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190637,35983,30851,ALBEMARLE CORPORATION,2270 HIGHWAY 79S PO BOX 729,MAGNOLIA,AR,71753,Natural Gas,,ARKANSAS,0,0,0,1018.447,,,,,,,,,,,,,No,0,19.07,0,0,0,0,0,0,0,19.07,0,0,0,0,0,0,0,0,0,0,0,19.07,0,0,0,0,0,0,0,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.07,0,0,0,0,0,0,0,19.07,INITIAL,3/13/2019,3/13/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190247,35564,30851,ALBEMARLE CORPORATION,2270 HIGHWAY 79S PO BOX 729,MAGNOLIA,AR,71753,Other Gas-Anhydrous HCL Gas,,TEXAS,0,2.6,2.6,,,,,,,,,,,,,Anhydrous HCL gas,No,0,0.1,2.5,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0.1,2.5,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.5,0,0,0,0,0,0,2.6,INITIAL,3/5/2019,3/5/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190629,36458,30910,K O TRANSMISSION COMPANY,139 EAST 4TH ST. PO Box 960 - Room 460-Annex,CINCINNATI,OH,45202,Natural Gas,"KENTUCKY, OHIO",,0,14.447,14.447,48055,,,,,,,,,,,,,No,0,52.274,0,0,0,0,0,0,0,52.274,0,0,0,0,0,0,0,0,0,0,0,52.274,0,0,0,0,0,0,0,52.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.274,0,0,0,0,0,0,0,52.274,SUPPLEMENTAL,3/13/2019,3/21/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190410,35746,30919,PEABODY MUNICIPAL LIGHT PLANT,201 WARREN STREET EXTENSION,PEABODY,MA,01960,Natural Gas,,MASSACHUSETTS,0,0.167,0.167,41.348,,,,,,,,,,,,,No,0,0.369,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0.369,INITIAL,3/8/2019,3/8/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190418,35754,30930,KNG ENERGY INC,1700 WESTFIELD DRIVE,FINDLAY,OH,45840,Natural Gas,,OHIO,0,0,0,,,,,,,,,,,,,,Yes,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,11.5,INITIAL,3/8/2019,3/8/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190759,36576,30940,"WILLIAMS ENERGY, LLC",ONE WILLIAMS CENTER P.O. BOX 645,TULSA,OK,74172,Natural Gas,"LOUISIANA, OCS-Gulf of Mexico",LOUISIANA,0,1.49,1.49,83937,,,,,,,,,,,,,No,0,30.92,0,0,0,0,0,0,0,30.92,0,0,0,0,0,0,0,0,0,0,0,30.92,0,0,0,0,0,0,0,30.92,0,5.46,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,0,0,480.57,0,0,0,0,0,0,0,480.57,0,486.03,0,0,0,0,0,0,0,486.03,0,516.95,0,0,0,0,0,0,0,516.95,SUPPLEMENTAL,3/14/2019,6/13/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190480,35818,30941,WESTLAKE PVC CORPORATION,2468 INDUSTRIAL PARKWAY,CALVERT CITY,KY,42029,Natural Gas,,KENTUCKY,0,0,0,5023.95,,,,,,,,,,,,,No,0,3.18,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,3.18,INITIAL,3/11/2019,3/11/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2018,20190487,35825,30943,CLE INTRASTATE PIPELINE INC,2030 DONAHUE FERRY ROAD,PINEVILLE,LA,71360,Natural Gas,,LOUISIANA,0,0,0,24663,,,,,,,,,,,,,No,0,2.06,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,2.06,INITIAL,3/11/2019,3/11/2019,7100.2-1 (Rev. 10-2014)
