DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
03/01/22,2019,20200396,37068,22357,WELLMAN MUNICIPAL GAS SYSTEM,316 8TH AVENUE,WELLMAN,IA,52356,Natural Gas,,IOWA,0,0,0,,,,,,,,,,,,,,No,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,INITIAL,3/3/2020,3/3/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200043,36696,22368,WEST BAY EXPLORATION CO,13685 S. WEST BAY SHORE SUITE 200,TRAVERSE CITY,MI,49684,Natural Gas,,MICHIGAN,0,0,0,1185152,,,,,,,,,,,,,No,0,5.34,0,0,0,0,0.41,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,5.34,0,0,0,0,0.41,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34,0,0,0,0,0.41,0,0,5.75,INITIAL,1/16/2020,1/16/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201103,37803,22410,"WESTGAS INTERSTATE, INC",1800 LARIMER ST,DENVER,CO,80202,Natural Gas,"COLORADO, WYOMING",,0,0,0,2177,,,,,,,,,,,,,No,0,11.4,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,11.4,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200422,37096,22435,WEST TEXAS GAS INC,211 NORTH COLORADO,MIDLAND,TX,79701,Natural Gas,"NEW MEXICO, TEXAS","LOUISIANA, OKLAHOMA, TEXAS",0,7.977,7.977,1538,,,,,,,,,,,,,No,216.575,624.242,1.805,0,0,0,8.879,0,0,851.501,0,0,0,0,0,0,0,0,0,0,216.575,624.242,1.805,0,0,0,8.879,0,0,851.501,0,1.01,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,1.01,216.575,625.252,1.805,0,0,0,8.879,0,0,852.511,INITIAL,3/3/2020,3/3/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200424,37098,22462,WESTERN GAS INTERSTATE CO,211 NORTH  COLORADO,MIDLAND,TX,78701,Natural Gas,"OKLAHOMA, TEXAS",,0,0,0,4796,,,,,,,,,,,,,No,132.693,102.69,0,0,0,0,0,0,0,235.383,0,0,0,0,0,0,0,0,0,0,132.693,102.69,0,0,0,0,0,0,0,235.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.693,102.69,0,0,0,0,0,0,0,235.383,INITIAL,3/3/2020,3/3/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200659,37342,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,"811 LOUISIANA STREET, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,484615585.6,,,,,,,,,,,,,No,0,18.56,0,0,0,0,0,0,0,18.56,0,0,0,0,0,0,0,0,0,0,0,18.56,0,0,0,0,0,0,0,18.56,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,113.67,0,0,115.28,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,113.67,0,0,115.28,0,20.17,0,0,0,0,113.67,0,0,133.84,INITIAL,3/10/2020,3/10/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200750,37437,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),5430 LBJ FREEWAY SUITE 1800,DALLAS,TX,75240,Natural Gas,,KENTUCKY,0,0,0,,,,,,,,,,,,,,Yes,0,166.9,0,0,0,0,0,0,0,166.9,0,0,0,0,0,0,0,0,0,0,0,166.9,0,0,0,0,0,0,0,166.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.9,0,0,0,0,0,0,0,166.9,INITIAL,3/11/2020,3/11/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200992,37690,22515,"NIPPON DYNAWAVE PACKAGING CO., LLC",P.O. BOX 188,LONGVIEW,WA,98632,Natural Gas,,WASHINGTON,0,9,9,,,,,,,,,,,,,,No,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,INITIAL,3/12/2020,3/12/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201148,37851,22605,WILCOX COUNTY GAS DISTRIBUTION,3967 BROAD STREET,PINE HILL,AL,36769,Natural Gas,,ALABAMA,0,0,0,,,,,,,,,,,,,,Yes,0,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,44,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201091,37791,22655,"WBI ENERGY TRANSMISSION, INC.",1250 WEST CENTURY AVENUE,BISMARCK,ND,58503,Natural Gas,"MINNESOTA, MONTANA, NORTH DAKOTA, SOUTH DAKOTA, WYOMING",WYOMING,0,19.5,19.5,376714,,,,,,,,,,,,,No,80.97,3590.11,1.95,0,0,0,7.23,0,0,3680.26,0,0,0,0,0,0,0,0,0,0,80.97,3590.11,1.95,0,0,0,7.23,0,0,3680.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.97,3590.11,1.95,0,0,0,7.23,0,0,3680.26,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200663,37346,22763,WISCONSIN GAS LLC DBA WE ENERGIES,231 W. MICHIGAN STREET,MILWAUKEE,WI,53203,Natural Gas,,WISCONSIN,0,45.15,45.15,,,,,,,,,,,,,,Yes,0,367.79,0,0,0,0,0,0,0,367.79,0,0,0,0,0,0,0,0,0,0,0,367.79,0,0,0,0,0,0,0,367.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.79,0,0,0,0,0,0,0,367.79,INITIAL,3/10/2020,3/10/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200688,37372,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,231 W. MICHIGAN STREET,MILWAUKEE,WI,53203,Natural Gas,,"MICHIGAN, WISCONSIN",0,52.61,52.61,,,,,,,,,,,,,,Yes,0,187.94,0,0,0,0,0,0,0,187.94,0,0,0,0,0,0,0,0,0,0,0,187.94,0,0,0,0,0,0,0,187.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.94,0,0,0,0,0,0,0,187.94,INITIAL,3/10/2020,3/10/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200505,37180,22784,ALLIANT ENERGY - WISCONSIN POWER & LIGHT CO,4902 N BILTMORE LANE,MADISON,WI,53718,Natural Gas,,WISCONSIN,0,4.71,4.71,,,,,,,,,,,,,,Yes,0,37.66,0,0,0,0,0,0,0,37.66,0,0,0,0,0,0,0,0,0,0,0,37.66,0,0,0,0,0,0,0,37.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.66,0,0,0,0,0,0,0,37.66,INITIAL,3/5/2020,3/5/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200689,37373,22791,WISCONSIN PUBLIC SERVICE CORP,700 NORTH ADAMS STREET,GREEN BAY,WI,54301,Natural Gas,,WISCONSIN,0,6.34,6.34,,,,,,,,,,,,,,Yes,0,230.16,0,0,0,0,0,0,0,230.16,0,0,0,0,0,0,0,0,0,0,0,230.16,0,0,0,0,0,0,0,230.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.16,0,0,0,0,0,0,0,230.16,INITIAL,3/10/2020,3/10/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200799,37491,22818,WOLVERINE POWER SUPPLY COOP INC,10125 W. WATERGATE RD P.O. BOX 229,CADILLAC,MI,49601,Natural Gas,,MICHIGAN,0,0,0,266,,,,,,,,,,,,,No,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,3/11/2020,3/11/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201155,37860,22855,"FLINT HILLS RESOURCES, LC",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,Hydrogen Gas,,TEXAS,0,0.74,0.74,0,0,0,5401,0,0,,,,,,,,No,0,22.63,0,0,0,0,0,0,0,22.63,0,0,0,0,0,0,0,0,0,0,0,22.63,0,0,0,0,0,0,0,22.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.63,0,0,0,0,0,0,0,22.63,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201153,37858,22855,"FLINT HILLS RESOURCES, LC",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,Natural Gas,,TEXAS,0,1.58,1.58,3320,0,0,0,0,0,,,,,,,,No,0,2.74,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,2.74,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201156,37861,22855,"FLINT HILLS RESOURCES, LC",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,Other Gas-Acetylene,,TEXAS,0,0.57,0.57,0,0,0,0,0,0,,,,,,,Acetylene,No,0,2.35,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,2.35,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201102,37802,22917,WYOMING GAS CO,PO BOX 541,WORLAND,WY,82401,Natural Gas,,WYOMING,0,0,0,,,,,,,,,,,,,,Yes,0,109.7,0,0,0,0,0,0,0,109.7,0,0,0,0,0,0,0,0,0,0,0,109.7,0,0,0,0,0,0,0,109.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.7,0,0,0,0,0,0,0,109.7,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201146,37849,25000,ZIA NATURAL GAS CO,NATURAL GAS PROCESSING COMPANY P.O. BOX 541,WORLAND,WY,82401,Natural Gas,,NEW MEXICO,0,0,0,,,,,,,,,,,,,,Yes,0,125,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,125,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200967,39757,25146,"EQUISTAR CHEMICALS, L.P.",16055 SPACE CENTER BLVD. SUITE 350,HOUSTON,TX,77062,Hydrogen Gas,,TEXAS,0,2.3,2.3,,,,26227,,,,,,,,,,No,0,23.759,0,0,0,0,0,0,0,23.759,0,0,0,0,0,0,0,0,0,0,0,23.759,0,0,0,0,0,0,0,23.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.759,0,0,0,0,0,0,0,23.759,SUPPLEMENTAL,3/12/2020,5/27/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200797,37489,25146,"EQUISTAR CHEMICALS, L.P.",16055 SPACE CENTER BLVD. SUITE 350,HOUSTON,TX,77062,Natural Gas,,"IOWA, TEXAS",0,0,0,6169,,,,,,,,,,,,,No,0,3.677,0,0,0,0,0,0,0,3.677,0,0,0,0,0,0,0,0,0,0,0,3.677,0,0,0,0,0,0,0,3.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.677,0,0,0,0,0,0,0,3.677,INITIAL,3/11/2020,3/11/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200964,37662,25146,"EQUISTAR CHEMICALS, L.P.",16055 SPACE CENTER BLVD. SUITE 350,HOUSTON,TX,77062,Other Gas-Propylene Off Gas,,TEXAS,0,1.2,1.2,,,,,,84,,,,,,,Propylene Off Gas,No,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,INITIAL,3/12/2020,3/12/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201173,37878,25160,MOBIL VANDERBILT-BEAUMONT PIPELINE CO,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.385,SPRING,TX,77389,Natural Gas,,TEXAS,0,5.6,5.6,26594639,,,,,,,,,,,,,No,0,8.68,0,0,0,0,0,0,0,8.68,0,0,0,0,0,0,0,0,0,0,0,8.68,0,0,0,0,0,0,0,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68,0,0,0,0,0,0,0,8.68,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200526,37204,26039,FLORIDA POWER & LIGHT CO,601 TRAVIS STREET SUITE 1900,HOUSTON,TX,77002,Natural Gas,,FLORIDA,0,0,0,63215726,,,,,,,,,,,,,No,0,0.51,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0.51,INITIAL,3/6/2020,3/6/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201040,37739,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,Natural Gas,,LOUISIANA,0,0,0,47877,0,0,0,0,0,,,,,,,,No,0,12.45,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,12.45,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200830,37522,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,Hydrogen Gas,,TEXAS,0,0.52,0.52,,,,3034.05,,,,,,,,,,No,0,3.21,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,3.21,INITIAL,3/11/2020,3/11/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200819,37511,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0.34,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.34,INITIAL,3/11/2020,3/11/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200991,37689,26149,ALYESKA PIPELINE SERVICE CO,POB 196660 MS 502,ANCHORAGE,AK,99519,Natural Gas,ALASKA,,0,0.2,0.2,3747,,,,,,,,,,,,,No,0,150,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,150,INITIAL,3/12/2020,3/12/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201186,37891,26325,GULF COAST ENERGY INC,615 N UPPER BROADWAY SUITE 925,CORPUS CHRISTI,TX,78401,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,INITIAL,3/14/2020,3/14/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200979,37677,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",499 W. SHERIDAN  STE 1500,OKLAHOMA CITY,OK,73102,Natural Gas,,"OKLAHOMA, TEXAS",0,86.5,86.5,813818,,,,,,,,,,,,,No,10.6,2318.76,0,0,0,0,0,0,0,2329.36,0,0,0,0,0,0,0,0,0,0,10.6,2318.76,0,0,0,0,0,0,0,2329.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,2318.76,0,0,0,0,0,0,0,2329.36,INITIAL,3/12/2020,3/12/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200986,37684,30006,ENTERPRISE PELICAN PIPELINE L.P.,1100 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,,LOUISIANA,0,6.453,6.453,57010.49,,,,,,,,,,,,,No,0,27.332,0,0,0,0,0,0,0,27.332,0,0,0,0,0,0,0,0,0,0,0,27.332,0,0,0,0,0,0,0,27.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.332,0,0,0,0,0,0,0,27.332,INITIAL,3/12/2020,3/12/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200443,38110,30020,W & T OFFSHORE INC,NINE GREENWAY PLAZA SUITE 300,HOUSTON,TX,77046,Natural Gas,"ALABAMA, OCS-Gulf of Mexico",ALABAMA,0,0,0,,,,,,,446,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,79.63,0,0,0,0,0,0,0,79.63,0,79.63,0,0,0,0,0,0,0,79.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.05,0,0,0,0,0,0,0,127.05,0,127.05,0,0,0,0,0,0,0,127.05,0,206.68,0,0,0,0,0,0,0,206.68,SUPPLEMENTAL,3/4/2020,5/1/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200121,36777,30024,SOUTH DAKOTA INTRASTATE PIPELINE CO.,1415 NORTH AIRPORT RD.,PIERRE,SD,57501,Natural Gas,,SOUTH DAKOTA,0,0.5,0.5,2494285,,,,,,,,,,,,,No,0,178,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,178,INITIAL,2/3/2020,2/3/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201118,37820,30026,"BAY GAS STORAGE COMPANY, LLC",10375 RICHMOND AVE SUITE 1900,HOUSTON,TX,77042,Natural Gas,,ALABAMA,0,4.67,4.67,129723252,0,0,0,0,0,,,,,,,,No,0,98.5,0,0,0,0,0,0,0,98.5,0,0,0,0,0,0,0,0,0,0,0,98.5,0,0,0,0,0,0,0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5,0,0,0,0,0,0,0,98.5,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200196,36857,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",5400 WESTHEIMER COURT,HOUSTON,TX,77056,Natural Gas,LOUISIANA,LOUISIANA,0,1.83,1.83,108337,,,,,,,,,,,,,No,0,56.01,0,0,0,0,0,0,0,56.01,0,0,0,0,0,0,0,0,0,0,0,56.01,0,0,0,0,0,0,0,56.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.01,0,0,0,0,0,0,0,56.01,INITIAL,2/13/2020,2/13/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20200233,37139,30029,BREITBURN OPERATING L.P.,1165 ELKVIEW DRIVE,GAYLORD,MI,49735,Natural Gas,,"KENTUCKY, MICHIGAN",0,1.56,1.56,10067,,,,,,,,,,,,,No,7.85,113.22,0,0,0,0,0,0,0,121.07,0,0,0,0,0,0,0,0,0,0,7.85,113.22,0,0,0,0,0,0,0,121.07,0,19.43,0,0,0,0,0,0,0,19.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43,0,0,0,0,0,0,0,19.43,7.85,132.65,0,0,0,0,0,0,0,140.5,SUPPLEMENTAL,2/19/2020,3/4/2020,7100.2-1 (Rev. 10-2014)
03/01/22,2019,20201344,38085,30040,CITY OF GIRARD,120 N. OZARK,GIRARD,KS,66743,Natural Gas,,KANSAS,0,0,0,0.678,,,,,,,,,,,,,No,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,INITIAL,4/15/2020,4/15/2020,7100.2-1 (Rev. 10-2014)
