DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTF1A,PARTF1B,PARTF1C,PARTF1D,PARTF1DOTH,PARTF1E,PARTF2A,PARTF2B,PARTF2C,PARTF2C1,PARTF2C2,PARTF2C3,PARTF2C4,PARTF3A,PARTF3B,PARTF3C,PARTF3D,PARTF4A,PARTF4A1,PARTF4A2,PARTF4A3,PARTF4B,PARTF4B1,PARTF4B2,PARTF4B3,PARTF4C,PARTF4C1,PARTF4C2,PARTF4C3,PARTF4C4,PARTF5A,PARTF5AOTH,PARTF5B,PARTF5C,PARTF5C1,PARTF5C2,PARTF5C3,PARTF5C4,PARTF6A,PARTF6B,PARTF6C,PARTF6D,PARTF6E,PARTGMBA,PARTGMRC,PARTGTOTMILES
03/01/22,2018,20190939,36297,18472,SEMCO ENERGY GAS COMPANY,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,,0,0,0,0,0,0,0,0,4.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4.336,0,0,0,0,0,0,0
03/01/22,2018,20190948,36306,18473,SEMCO PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190887,36243,18484,SOUTHERN CALIFORNIA GAS CO,Natural Gas,INTRASTATE,CALIFORNIA,323,330,76,0,,729,813,37,17,17,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,746,37,17,0,0,1,194,195
03/01/22,2018,20190437,35774,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Natural Gas,INTRASTATE,INDIANA,39.01,39.01,0,39.01,IMU,117.03,5,5,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.03,5,5,0,0,0,3.56,3.56
03/01/22,2018,20190741,36090,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ALABAMA,537.453,467.087,70.366,178.071,Hard Spot Tools,1252.977,138,28,4,3,0,0,1,21.802,0,0,0,43.823,0.989,0,42.834,1,1,0,0,,,,,,0,,0,,,,,,1318.602,29,4,3,0,5.2,36.99,42.19
03/01/22,2018,20190875,36228,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",Natural Gas,INTRASTATE,TEXAS,4.39,4.39,0,0,,8.78,0,0,0,0,0,0,0,75.24,0,0,0,59.3,59.3,0,0,14,14,0,0,7,0,0,5,2,0,,0,0,0,0,0,0,143.32,14,7,7,0,0,45.71,45.71
03/01/22,2018,20190711,36060,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,ARIZONA,0.744,0.744,,,,1.488,9,8,1,1,0,0,0,0,0,0,0,37.361,10.28,27.081,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,38.849,8,1,1,0,0,14.652,14.652
03/01/22,2018,20190711,36060,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2018,20190711,36060,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,NEVADA,8.626,8.626,,,,17.252,0,0,0,0,0,0,0,0,0,0,0,23.031,11.841,11.19,0,1,1,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,40.283,1,1,0,0,0,22.432,22.432
03/01/22,2018,20190683,36030,18555,SOUTHWESTERN PUBLIC SERVICE CO,Natural Gas,INTRASTATE,TEXAS,4.2,4.2,,,,8.4,2,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,8.4,2,,,,0,0.1,0.1
03/01/22,2018,20190326,35660,18560,SOUTHWESTERN VIRGINIA GAS CO,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2018,20190538,35881,18584,"SPRINGFIELD, CITY UTILITIES OF",Natural Gas,INTRASTATE,MISSOURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190217,35528,18608,STANDARD PACIFIC GAS LINE INC,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0.01
03/01/22,2018,20190320,35653,18636,"STEPHEN, CITY OF",Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,2,Leak Survey,,,,,,,2,0,,,,0,0,0
03/01/22,2018,20197675,36563,18667,FREEPORT-MCMORAN OIL & GAS,Natural Gas,INTERSTATE,CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2018,20197675,36563,18667,FREEPORT-MCMORAN OIL & GAS,Natural Gas,INTRASTATE,CALIFORNIA,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2018,20190983,36345,18718,SUNOCO PIPELINE L.P.,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190801,36154,18752,SUPERIOR WATER LIGHT & POWER CO,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2018,20190685,36033,18784,SYLACAUGA GAS SYSTEM,Natural Gas,INTRASTATE,ALABAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190465,35803,19125,TEAVEE OIL & GAS INC,Natural Gas,INTRASTATE,WEST VIRGINIA,4.25,,,,,4.25,,,,,,,,0,0,0,0,4.25,4.25,,,,,,,,,,,,,,,,,,,,8.5,0,0,,,0,0,0
03/01/22,2018,20190949,38060,19160,TENNESSEE GAS PIPELINE COMPANY,Natural Gas,INTERSTATE,,1604.57,1244.06,360.51,433.69,Hard Spot Tools,3642.83,234,108,8,6,0,0,2,31.82,0,0,0,154.295,7.528,0,146.767,4,1,0,3,1,0,0,0,1,0,,0,0,0,0,0,0,3828.945,112,9,0,0,18.74,111.91,130.65
03/01/22,2018,20191050,36559,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,,1057.68,1057.68,69.4,0,,2184.76,222,120,,,,,,0,0,,,893.57,0.19,0.19,893.19,0,0,0,0,,,,,,0.44,Guided Wave,0,,,,,,3078.77,120,,,,,,
03/01/22,2018,20190151,35459,19269,TGG PIPELINE LTD,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0
03/01/22,2018,20190469,35807,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,,436.4,436.4,,,,872.8,9,7,,,,,,3.7,,,,3.6,1.8,1.8,,2,2,,,2,,,,2,,,,,,,,,880.1,9,2,,,2.3,28.3,30.6
03/01/22,2018,20190149,35457,19301,TEXAS MUNICIPAL POWER AGENCY,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190792,36145,19319,"TPC GROUP, LLC",Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2018,20190791,36144,19319,"TPC GROUP, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2018,20190348,35682,19410,THUMS LONG BEACH CO,Natural Gas,INTRASTATE,CALIFORNIA,0,0,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03/01/22,2018,20190468,36606,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190468,36606,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,NORTH CAROLINA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190317,35650,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,,1387.85,1387.85,1062.48,,,3838.18,113,16,16,0,0,0,16,0.672,0,0,0,756.13,0.78,0,755.35,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4594.982,16,16,0,0,69.97,1097.28,1167.25
03/01/22,2018,20190571,35915,19574,TRAILBLAZER PIPELINE CO,Natural Gas,INTERSTATE,,,,,,,,109,20,,,,,,5.66,,,,,,,,,,,,,,,,,,,,,,,,,5.66,20,,,,,,
03/01/22,2018,20190850,36589,19580,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,Natural Gas,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2018,20190838,36191,19610,TRANSWESTERN PIPELINE COMPANY LLC,Natural Gas,INTERSTATE,,493.55,493.55,,,,987.1,557,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.1,176,,,,14.66,0.85,15.51
03/01/22,2018,20190840,36193,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,,295.35,181.05,0,0,,476.4,579,579,0,0,0,0,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,487.4,579,0,,,4.4,7.22,11.62
03/01/22,2018,20190997,36360,19890,UCAR LOUISIANA PIPELINE CO,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2018,20191001,36364,19892,UCAR PIPELINE INCORPORATED,Other Gas-Ethylene,INTERSTATE,LOUISIANA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20191001,36364,19892,UCAR PIPELINE INCORPORATED,Other Gas-Ethylene,INTERSTATE,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20191001,36364,19892,UCAR PIPELINE INCORPORATED,Other Gas-Ethylene,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2018,20191001,36364,19892,UCAR PIPELINE INCORPORATED,Other Gas-Ethylene,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190998,36361,20010,"UGI UTILITIES, INC",Natural Gas,INTRASTATE,PENNSYLVANIA,3.2,3.2,,,,6.4,,,,,,,,0.1,,,,8.8,8.8,,,,,,,,,,,,,,,,,,,,15.3,,,,,0,3.5,3.5
03/01/22,2018,20190212,35523,20044,"PRAXAIR, INC",Hydrogen Gas,INTERSTATE,INDIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190213,35524,20044,"PRAXAIR, INC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20197682,35199,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,Natural Gas,INTRASTATE,WEST VIRGINIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190743,36578,20050,AMERENUE,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,0,0,,,,0,0,0
03/01/22,2018,20190743,36578,20050,AMERENUE,Natural Gas,INTRASTATE,MISSOURI,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3.72,1.86,1.86,0,14,14,0,0,7,0,0,2,5,0,,0,0,0,0,0,0,3.72,14,7,0,0,1.03,0.83,1.86
03/01/22,2018,20190558,35901,20110,DUKE ENERGY KENTUCKY,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,1.96,0,0,0,0,0.15,1.81,1.96
03/01/22,2018,20190973,36334,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190973,36334,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
03/01/22,2018,20190268,35587,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,IOWA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2018,20190268,35587,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,,,,,,0,,0,0,0,0,0,0,6,0,0,0,0,0,0,0
03/01/22,2018,20190268,35587,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,OREGON,0,0,0,0,,0,1,1,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,1,,,,,,
03/01/22,2018,20190268,35587,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.4,0,0,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2.4,3,0,0,0,0,0,0
03/01/22,2018,20197688,35205,20263,UNIVERSITY OF ILLINOIS - LATERAL,Natural Gas,INTRASTATE,ILLINOIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190282,35601,21030,"VALLEY ENERGY, INC.",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190036,35338,21153,VARIBUS CORP,Natural Gas,INTRASTATE,LOUISIANA,,,,3.55,DEF/MFL,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,DEF And MFL,0,,,,,,3.55,0,,,,0,3.55,3.55
03/01/22,2018,20190466,35804,21190,VERMONT GAS SYSTEMS INC,Natural Gas,INTRASTATE,VERMONT,41.29,41.29,,,,82.58,11,5,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,83.54,5,0,0,0,3.18,0.22,3.4
03/01/22,2018,20190933,36291,21252,VIKING GAS TRANSMISSION CO,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190978,38530,21349,VIRGINIA NATURAL GAS,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.013,0.013,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.026,0,0,0,0,0.005,0.008,0.013
03/01/22,2018,20190793,36146,21359,SASOL CHEMICALS USA LLC,Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2018,20190794,36147,21359,SASOL CHEMICALS USA LLC,Other Gas-Ethylene Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2018,20190287,35606,22035,WAKEFIELD MUNICIPAL LIGHT DEPT,Natural Gas,INTRASTATE,MASSACHUSETTS,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0
03/01/22,2018,20190955,36314,22154,WARNER ROBINS GAS SYSTEM,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,2,2,0,0,0,0,0
03/01/22,2018,20190967,36326,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,MARYLAND,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190967,36326,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,VIRGINIA,3,3,0,0,,6,3,0,0,0,0,0,0,0,0,0,0,8.67,8.67,0,0,5,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14.67,5,0,0,0,0,6.29,6.29
03/01/22,2018,20190967,36326,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,WASHINGTON DC,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190551,35894,22189,PUGET SOUND ENERGY,Landfill Gas,INTRASTATE,WASHINGTON,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2018,20190548,35891,22189,PUGET SOUND ENERGY,Natural Gas,INTERSTATE,WASHINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2018,20190548,35891,22189,PUGET SOUND ENERGY,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
03/01/22,2018,20190548,35891,22189,PUGET SOUND ENERGY,Natural Gas,INTRASTATE,WASHINGTON,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190215,35526,22235,WAUKEE MUNICIPAL GAS,Natural Gas,INTRASTATE,IOWA,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
03/01/22,2018,20190270,35589,22280,WAYLAND MUNICIPAL GAS CO,Natural Gas,INTRASTATE,IOWA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2018,20190255,35574,22357,WELLMAN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20197724,35241,22368,WEST BAY EXPLORATION CO,Natural Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190668,36015,22410,"WESTGAS INTERSTATE, INC",Natural Gas,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190632,35978,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190968,36327,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190081,35387,22515,"NIPPON DYNAWAVE PACKAGING CO., LLC",Natural Gas,INTRASTATE,WASHINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2018,20190278,35597,22605,WILCOX COUNTY GAS DISTRIBUTION,Natural Gas,INTRASTATE,ALABAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2018,20190881,36236,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,MONTANA,,,,,,,,,,,,,,33.02,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,33.02,1,0,,,0,0.79,0.79
03/01/22,2018,20190881,36236,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2018,20190796,36149,22763,WISCONSIN GAS LLC DBA WE ENERGIES,Natural Gas,INTRASTATE,WISCONSIN,17.61,17.61,0,0,,35.22,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,35.54,0,0,0,0,0,2.26,2.26
03/01/22,2018,20190803,36156,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190803,36156,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,Natural Gas,INTRASTATE,WISCONSIN,16.37,16.37,0,0,,32.74,5,1,1,0,1,0,0,0,0,0,0,2.16,2.16,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,34.9,1,1,0,0,0.84,6.63,7.47
03/01/22,2018,20190397,35732,22784,ALLIANT ENERGY - WISCONSIN POWER & LIGHT CO,Natural Gas,INTRASTATE,WISCONSIN,5.25,5.25,0,0,0,10.5,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,4,4,0,0,0,1.12,1.12
03/01/22,2018,20190456,35794,22791,WISCONSIN PUBLIC SERVICE CORP,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0
03/01/22,2018,20191060,36424,22855,"FLINT HILLS RESOURCES, LC",Hydrogen Gas,INTRASTATE,TEXAS,0.59,0.59,0,0,,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1.18,0,0,0,0,0,0.22,0.22
03/01/22,2018,20191058,36422,22855,"FLINT HILLS RESOURCES, LC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20191059,36423,22855,"FLINT HILLS RESOURCES, LC",Other Gas-Acetylene,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2018,20190658,36005,22917,WYOMING GAS CO,Natural Gas,INTRASTATE,WYOMING,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2018,20190648,35995,25000,ZIA NATURAL GAS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2018,20190450,35787,25146,"EQUISTAR CHEMICALS, L.P.",Hydrogen Gas,INTRASTATE,TEXAS,10.5,10.5,0,0,,21,28,28,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,21,28,28,0,0,0,0,0
03/01/22,2018,20190451,35788,25146,"EQUISTAR CHEMICALS, L.P.",Natural Gas,INTRASTATE,IOWA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,,,,,,0,0,,,,,,
03/01/22,2018,20190451,35788,25146,"EQUISTAR CHEMICALS, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,,,,,,0,0,,,,,,
03/01/22,2018,20190444,35789,25146,"EQUISTAR CHEMICALS, L.P.",Other Gas-Propylene Off Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2018,20190568,35912,25160,MOBIL VANDERBILT-BEAUMONT PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,23,16,16,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0
03/01/22,2018,20190909,36265,26039,FLORIDA POWER & LIGHT CO,Natural Gas,INTRASTATE,FLORIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
