DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
03/01/22,2020,20210857,39160,12180,MARSHALL COUNTY GAS DISTRICT,1245 GUNTER AVENUE,GUNTERSVILLE,AL,35976,Natural Gas,,ALABAMA,0,5.5,5.5,,,,,,,,,,,,,,Yes,0,85,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,85,INITIAL,3/11/2021,3/11/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210974,39286,12342,MEMPHIS LIGHT GAS & WATER DIVISION,P.O. BOX 430,MEMPHIS,TN,38101,Landfill Gas,,TENNESSEE,0,0.08,0.08,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,3.67,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,3.67,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210767,39807,12342,MEMPHIS LIGHT GAS & WATER DIVISION,P.O. BOX 430,MEMPHIS,TN,38101,Natural Gas,,TENNESSEE,0,50.161,50.161,200.26,,,,,,,,,,,,,No,0,200.26,0,0,0,0,0,0,0,200.26,0,0,0,0,0,0,0,0,0,0,0,200.26,0,0,0,0,0,0,0,200.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.26,0,0,0,0,0,0,0,200.26,SUPPLEMENTAL,3/10/2021,11/3/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210796,39096,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",1111 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,,MINNESOTA,0,39.761,39.761,,,,,,,,,,,,,,Yes,0,114.784,0,0,0,0,0,0,0,114.784,0,0,0,0,0,0,0,0,0,0,0,114.784,0,0,0,0,0,0,0,114.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.784,0,0,0,0,0,0,0,114.784,INITIAL,3/11/2021,3/11/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210147,38390,12390,METROPOLITAN UTILITIES DISTRICT,7350 WORLD COMMUNICATIONS DR,OMAHA,NE,68122,Natural Gas,,NEBRASKA,0,0,0,,,,,,,,,,,,,,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INITIAL,2/9/2021,2/9/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20211248,39571,12408,DTE GAS COMPANY,ONE ENERGY PLAZA,DETROIT,MI,48226,Natural Gas,MICHIGAN,MICHIGAN,0,233.81,233.81,1223588,,,,1445,,,,,,,,,No,0,2079.87,0,0,0,0,0,0,0,2079.87,0,0,0,0,0,0,0,0,0,0,0,2079.87,0,0,0,0,0,0,0,2079.87,0,48.08,0,0,0,0,0,0,0,48.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.08,0,0,0,0,0,0,0,48.08,0,2127.95,0,0,0,0,0,0,0,2127.95,INITIAL,3/15/2021,3/15/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210304,38570,12420,MICHIGAN GAS UTILITIES CO,899 S TELEGRAPH ROAD,MONROE,MI,48161,Natural Gas,,MICHIGAN,0,2.16,2.16,1327.923,0,0,0,0,0,,,,,,,,No,0,108.26,0,0,0,0,0,0,0,108.26,0,0,0,0,0,0,0,0,0,0,0,108.26,0,0,0,0,0,0,0,108.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.26,0,0,0,0,0,0,0,108.26,INITIAL,2/25/2021,2/25/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210224,38804,12455,MIDLAND COGENERATION VENTURE,100 E. PROGRESS PLACE,MIDLAND,MI,48640,Natural Gas,,MICHIGAN,0,5.6,5.6,83850,,,,,,,,,,,,,No,0,29.255,0,0,0,0,0,0,0,29.255,0,0,0,0,0,0,0,0,0,0,0,29.255,0,0,0,0,0,0,0,29.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.255,0,0,0,0,0,0,0,29.255,SUPPLEMENTAL,2/19/2021,3/5/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210177,39814,12462,"BBT MIDLA, LLC","BLACK BEAR TRANSMISSION, LLC 1501 MCKINNEY, SUITE 800",HOUSTON,TX,77010,Natural Gas,"LOUISIANA, MISSISSIPPI",,0,0.67,0.67,1560562,,,,,,,,,,,,,No,0,52.47,0,0,0,0,0,0,0,52.47,0,0,0,0,0,0,0,0,0,0,0,52.47,0,0,0,0,0,0,0,52.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.47,0,0,0,0,0,0,0,52.47,SUPPLEMENTAL,2/12/2021,11/29/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210046,38272,12486,MIDWEST NATURAL GAS CORP,101 S.E. THIRD ST,WASHINGTON,IN,47501,Natural Gas,,INDIANA,0,0,0,,,,,,,,,,,,,,Yes,0,21.77,0,0,0,0,0,0,0,21.77,0,0,0,0,0,0,0,0,0,0,0,21.77,0,0,0,0,0,0,0,21.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.77,0,0,0,0,0,0,0,21.77,INITIAL,1/15/2021,1/15/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20211121,39446,12498,MIDWESTERN GAS TRANSMISSION CO,100 WEST FIFTH STREET,TULSA,OK,74103,Natural Gas,"ILLINOIS, INDIANA, KENTUCKY, TENNESSEE",,0,3.93,3.93,212424,,,,,,,,,,,,,No,0,404.08,0,0,0,0,0,0,0,404.08,0,0,0,0,0,0,0,0,0,0,0,404.08,0,0,0,0,0,0,0,404.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.08,0,0,0,0,0,0,0,404.08,SUPPLEMENTAL,3/15/2021,3/15/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210823,39123,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",499 W. SHERIDAN  STE 1500,OKLAHOMA CITY,OK,73102,Natural Gas,"ARKANSAS, ILLINOIS, LOUISIANA, MISSOURI, TEXAS",,0,78.73,78.73,269823,,,,,,,,,,,,,No,14.16,1667.09,0,0,0,0,0,0,0,1681.25,0,0,0,0,0,0,0,0,0,0,14.16,1667.09,0,0,0,0,0,0,0,1681.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,1667.09,0,0,0,0,0,0,0,1681.25,INITIAL,3/11/2021,3/11/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210948,39258,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,5430 LBJ FREEWAY SUITE 1800,DALLAS,TX,75240,Natural Gas,,MISSISSIPPI,0,32.55,32.55,,,,,,,,,,,,,,Yes,0,294,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,294,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20211016,39329,12606,THE EMPIRE DISTRICT GAS COMPANY,602 JOPLIN STREET,JOPLIN,MO,64801,Natural Gas,,MISSOURI,0,0,0,,,,,,,,,,,,,,No,0,87.02,0,0,0,0,0,0,0,87.02,0,0,0,0,0,0,0,0,0,0,0,87.02,0,0,0,0,0,0,0,87.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.02,0,0,0,0,0,0,0,87.02,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210852,39153,12624,EXXONMOBIL OIL CORPORATION,1795 BURT STREET,BEAUMONT,TX,77701,Hydrogen Gas,,TEXAS,0,3.11,3.11,,,,3168.38,,,,,,,,,,No,0,3.11,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,3.11,INITIAL,3/11/2021,3/11/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210854,39156,12624,EXXONMOBIL OIL CORPORATION,1795 BURT STREET,BEAUMONT,TX,77701,Natural Gas,,TEXAS,0,2.38,2.38,28087507,,,,,,,,,,,,,No,0,2.38,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,2.38,INITIAL,3/11/2021,3/11/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210869,39172,12628,MOBIL  PIPE  LINE COMPANY,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.385,SPRING,TX,77389,Natural Gas,,TEXAS,0,2.26,2.26,28087507,,,,,,,,,,,,,No,0,2.26,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,2.26,INITIAL,3/11/2021,3/11/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210658,38951,12634,EXXONMOBIL OIL CORPORATION,2775 GULF STATES ROAD,BEAUMONT,TX,77704,Natural Gas,,TEXAS,0,0,0,0,,,,,,,,,,,,,No,0,1.58,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,1.58,INITIAL,3/9/2021,3/9/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20211184,39504,12642,SPIRE GULF INC.,2828 DAUPHIN STREET,MOBILE,AL,36606,Natural Gas,,ALABAMA,0,6.01,6.01,,,,,,,,,,,,,,Yes,0,49.06,0,0,0,0,0,0,0,49.06,0,0,0,0,0,0,0,0,0,0,0,49.06,0,0,0,0,0,0,0,49.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.06,0,0,0,0,0,0,0,49.06,INITIAL,3/15/2021,3/15/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210237,38483,12672,"MONROE NATURAL GAS DEPT, CITY OF",300 W. CROWELL STREET,MONROE,NC,28112,Natural Gas,,NORTH CAROLINA,0,3.61,3.61,,,,,,,,,,,,,,Yes,0,43.2,0,0,0,0,0,0,0,43.2,0,0,0,0,0,0,0,0,0,0,0,43.2,0,0,0,0,0,0,0,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,0,0,0,0,0,0,0,43.2,INITIAL,2/19/2021,2/19/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210777,39698,12684,MONTANA - DAKOTA UTILITIES CO,400 NORTH FOURTH STREET,BISMARCK,ND,58501,Natural Gas,,"MONTANA, NORTH DAKOTA, SOUTH DAKOTA",0,0.096,0.096,,,,,,,,,,,,,,Yes,0,90.154,0,0,0,0,0,0,0,90.154,0,0,0,0,0,0,0,0,0,0,0,90.154,0,0,0,0,0,0,0,90.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.154,0,0,0,0,0,0,0,90.154,SUPPLEMENTAL,3/10/2021,4/1/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210447,38722,12732,MONTEZUMA NATURAL GAS DEPT,501 E. MAIN  PO BOX 194,MONTEZUMA,IA,50171,Natural Gas,,IOWA,0,0,0,,,,,,,,,,,,,,Yes,0,19.4,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,19.4,INITIAL,3/3/2021,3/3/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210242,38488,12794,MORNING SUN MUNICIPAL GAS SYSTEM,11 EAST DIVISION ST. PO BOX 426,MORNING SUN,IA,52640,Natural Gas,,IOWA,0,0,0,,,,,,,,,,,,,,No,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,INITIAL,2/22/2021,2/22/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210526,38808,12817,"MOSS BLUFF HUB, LLC (SPECTRA ENERGY PARTNERS, LP)",5400 WESTHEIMER COURT,HOUSTON,TX,77056,Natural Gas,,TEXAS,0,0,0,46621,,,,,,,,,,,,,No,0,22.35,0,0,0,0,0,0,0,22.35,0,0,0,0,0,0,0,0,0,0,0,22.35,0,0,0,0,0,0,0,22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.35,0,0,0,0,0,0,0,22.35,INITIAL,3/5/2021,3/5/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210269,38525,12823,MOULTON MUNICIPAL GAS SYSTEM,111 SOUTH MAIN,MOULTON,IA,52572,Natural Gas,,IOWA,0,0,0,,,,,,,,,,,,,,No,0,5.3,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,5.3,INITIAL,2/23/2021,2/23/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210277,38543,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",333 SOUTH STATE STREET P.O. BOX 45360,SALT LAKE CITY,UT,84145-0360,Natural Gas,"COLORADO, UTAH, WYOMING",,0,29.941,29.941,1308372.264,,,,,,,,,,,,,No,6.225,2144.734,0,0,0,0,0,0,0,2150.959,0,0,0,0,0,0,0,0,0,0,6.225,2144.734,0,0,0,0,0,0,0,2150.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.225,2144.734,0,0,0,0,0,0,0,2150.959,INITIAL,2/24/2021,2/24/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210897,39205,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,333 SOUTH STATE STREET P.O. BOX 45360,SALT LAKE CITY,UT,84111,Natural Gas,,"IDAHO, UTAH, WYOMING",0,147.079,147.079,,,,,,,,,,,,,,Yes,0,784.279,0,0,0,0,0,0,0,784.279,0,0,0,0,0,0,0,0,0,0,0,784.279,0,0,0,0,0,0,0,784.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.279,0,0,0,0,0,0,0,784.279,INITIAL,3/11/2021,3/11/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20211034,39347,12878,MOUNTAINEER GAS CO,501 56TH ST. SE,CHARLESTON,WV,25304,Natural Gas,,WEST VIRGINIA,0,0,0,,,,,,,,,,,,,,Yes,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,17,1,8,10,0,0,0,0,0,0,19,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210309,38575,12930,MUSTANG GAS PRODUCTS LLC,9800 NORTH OKLAHOMA AVENUE,OKLAHOMA CITY,OK,73114-7406,Natural Gas,,OKLAHOMA,0,0,0,15.033,,,,,,,,,,,,,No,0,28.5,0,0,0,0,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0,0,0,0,28.5,0,3.59,0,0,0,0,0,0,0,3.59,0,9.61,0,0,0,0,0,0,0,9.61,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,13.2,0,41.7,0,0,0,0,0,0,0,41.7,INITIAL,2/25/2021,2/25/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210029,38253,12990,BOBWHITE MANAGEMENT CO.,10923 E 82ND PL S,TULSA,OK,74133,Natural Gas,,OKLAHOMA,0,0,0,177,,,,,,,,,,,,,No,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,INITIAL,1/11/2021,1/11/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210929,39238,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,6363 MAIN ST.,WILLIAMSVILLE,NY,14221,Natural Gas,,PENNSYLVANIA,0,5.67,5.67,,,,,,,,,,,,,,Yes,37.25,29.19,0,0,0,0,0,0,0,66.44,0,0,0,0,0,0,0,0,0,0,37.25,29.19,0,0,0,0,0,0,0,66.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25,29.19,0,0,0,0,0,0,0,66.44,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210939,39249,13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,6363 MAIN ST.,WILLIAMSVILLE,NY,14221,Natural Gas,,NEW YORK,0,0.2,0.2,,,,,,,,,,,,,,Yes,0,1.61,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,26.72,0,0,0,0,35.32,0,0,62.04,0,0,0,0,0,0,0,0,0,0,0,26.72,0,0,0,0,35.32,0,0,62.04,0,28.33,0,0,0,0,35.32,0,0,63.65,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20211214,39536,13063,NATIONAL FUEL GAS SUPPLY CORP,6363 Main Street,Williamsville,NY,14221-5887,Natural Gas,"NEW YORK, PENNSYLVANIA",,0,165.29,165.29,493106,,,,,,,,,,,,,No,429.37,1137.61,27.43,0,0,0.3,0,5.76,0,1600.47,0,0,0,0,0,0,0,0,0,0,429.37,1137.61,27.43,0,0,0.3,0,5.76,0,1600.47,0,0,0,0,0,0,0,0,0,0,2.401,3.653,0,0,0,0,14.976,0,0,21.03,0,0,0,0,0,0,0,0,0,0,2.401,3.653,0,0,0,0,14.976,0,0,21.03,431.771,1141.263,27.43,0,0,0.3,14.976,5.76,0,1621.5,INITIAL,3/15/2021,3/15/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210718,39775,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),"1001 LOUISIANA ST, STE 1000",HOUSTON,TX,77002,Natural Gas,"ARKANSAS, ILLINOIS, INDIANA, IOWA, KANSAS, LOUISIANA, MISSOURI, NEBRASKA, NEW MEXICO, OKLAHOMA, TEXAS",,0,591.18,591.18,1901516,,,,,,,,,,,,,No,0,9049.65,0,0,0,0,0,0,0,9049.65,0,0,0,0,0,0,0,0,0,0,0,9049.65,0,0,0,0,0,0,0,9049.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9049.65,0,0,0,0,0,0,0,9049.65,SUPPLEMENTAL,3/9/2021,7/7/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210127,38368,13180,NEBRASKA CITY UTILITIES,100 CENTRAL AVE P.O. BOX 670,NEBRASKA CITY,NE,68410,Natural Gas,,NEBRASKA,0,0.1,0.1,,,,,,,,,,,,,,No,0,54.85,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,54.85,INITIAL,2/3/2021,2/3/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210627,38912,13299,NEW JERSEY NATURAL GAS CO,1415 WYCKOFF ROAD,WALL,NJ,07719,Natural Gas,,NEW JERSEY,0,221.446,221.446,,,,,,,,,,,,,,Yes,0,221.446,0,0,0,0,0,0,0,221.446,0,0,0,0,0,0,0,0,0,0,0,221.446,0,0,0,0,0,0,0,221.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.446,0,0,0,0,0,0,0,221.446,INITIAL,3/8/2021,3/8/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20211012,39325,13302,NATIONAL GAS & OIL CORP,1500 GRANVILLE ROAD,NEWARK,OH,43055,Natural Gas,,OHIO,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781,0,0,0,0,0.42,0,0,1.201,0,0,0,0,0,0,0,0,0,0,0,0.781,0,0,0,0,0.42,0,0,1.201,0,0.781,0,0,0,0,0.42,0,0,1.201,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
03/01/22,2020,20210700,38993,13360,"ENTERGY NEW ORLEANS, LLC",3700 TULANE AVENUE,NEW ORLEANS,LA,70119,Natural Gas,,LOUISIANA,0,2.98,2.98,,,,,,,,,,,,,,Yes,0,35.76,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,35.76,INITIAL,3/9/2021,3/9/2021,7100.2-1 (Rev. 10-2014)
