DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTF1A,PARTF1B,PARTF1C,PARTF1D,PARTF1DOTH,PARTF1E,PARTF2A,PARTF2B,PARTF2C,PARTF2C1,PARTF2C2,PARTF2C3,PARTF2C4,PARTF3A,PARTF3B,PARTF3C,PARTF3D,PARTF4A,PARTF4A1,PARTF4A2,PARTF4A3,PARTF4B,PARTF4B1,PARTF4B2,PARTF4B3,PARTF4C,PARTF4C1,PARTF4C2,PARTF4C3,PARTF4C4,PARTF5A,PARTF5AOTH,PARTF5B,PARTF5C,PARTF5C1,PARTF5C2,PARTF5C3,PARTF5C4,PARTF6A,PARTF6B,PARTF6C,PARTF6D,PARTF6E,PARTGMBA,PARTGMRC,PARTGTOTMILES
03/01/22,2019,20200466,37141,18667,FREEPORT-MCMORAN OIL & GAS,Natural Gas,INTERSTATE,,19.83,,,,,19.83,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,19.83,0,,,,0,0,0
03/01/22,2019,20200466,37141,18667,FREEPORT-MCMORAN OIL & GAS,Natural Gas,INTRASTATE,CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2019,20200912,37609,18718,SUNOCO PIPELINE L.P.,Natural Gas,INTRASTATE,NEW JERSEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2019,20200900,37595,18752,SUPERIOR WATER LIGHT & POWER CO,Natural Gas,INTRASTATE,WISCONSIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200236,36900,18784,SYLACAUGA GAS SYSTEM,Natural Gas,INTRASTATE,ALABAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200763,38058,19160,TENNESSEE GAS PIPELINE COMPANY,Natural Gas,INTERSTATE,,2315.24,1601.11,714.14,1002.16,Hardspot,5632.65,299,147,3,3,0,0,0,17.84,0,0,0,194.916,0.797,0,194.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5845.406,147,3,0,0,18.73,84.09,102.82
03/01/22,2019,20201205,39773,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,,3667.61,2851.79,0,5872.21,"EMAT, Hardspot, IMU, ART",12391.61,1094,482,9,,1,,8,0.06,0,0,0,79,0,0,79,15,0,0,15,9,0,1,0,8,0.2,Guided Wave,0,0,0,0,0,0,12470.87,497,18,29,0,271.68,1800.29,2071.97
03/01/22,2019,20200313,36983,19269,TGG PIPELINE LTD,Natural Gas,INTRASTATE,LOUISIANA,6.065,6.065,,,,12.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,12.13,0,0,0,0,0,0,0
03/01/22,2019,20200755,37442,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,,369.2,369.2,,,,738.4,30,22,1,,,,1,4.9,,,,0.03,0.01,0.02,,,,,,,,,,,,,,,,,,,743.33,22,1,,,2.5,10.9,13.4
03/01/22,2019,20200319,36989,19301,TEXAS MUNICIPAL POWER AGENCY,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200592,37272,19319,"TPC GROUP, LLC",Hydrogen Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2019,20200591,37271,19319,"TPC GROUP, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2019,20200974,37672,19410,THUMS LONG BEACH CO,Natural Gas,INTRASTATE,CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200230,36894,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20200471,37146,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,,816,816,539,0,,2171,331,183,105,11,72,15,7,1.2,0,0,0,1.545,0.925,0,0.62,6,0,0,6,6,2,0,4,0,0,,0,0,0,0,0,0,2173.745,189,111,1,1,0.35,707.73,708.08
03/01/22,2019,20201027,37726,19574,TRAILBLAZER PIPELINE CO,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2019,20200657,37340,19580,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20200936,37633,19610,TRANSWESTERN PIPELINE COMPANY LLC,Natural Gas,INTERSTATE,,166.5,166.5,0,0,,333,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,333,2,1,0,0,0.69,1.29,1.98
03/01/22,2019,20200940,37638,19730,TRUNKLINE GAS CO,Natural Gas,INTERSTATE,,115.73,115.73,,,,231.46,9,4,0,0,0,0,0,0.03,0,0,0,0.36,0,0,0.36,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,231.85,4,0,0,0,1.66,0.82,2.48
03/01/22,2019,20200641,37324,19890,UCAR LOUISIANA PIPELINE CO,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200420,37318,19892,UCAR PIPELINE INCORPORATED,Other Gas-Ethylene,INTERSTATE,,42.91,42.91,,,,85.82,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,85.82,0,0,,,0,42.91,42.91
03/01/22,2019,20200420,37318,19892,UCAR PIPELINE INCORPORATED,Other Gas-Ethylene,INTRASTATE,LOUISIANA,42.91,42.91,0,0,,85.82,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,85.82,0,,,,,,
03/01/22,2019,20200420,37318,19892,UCAR PIPELINE INCORPORATED,Other Gas-Ethylene,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,,,,,
03/01/22,2019,20200885,37579,20010,"UGI UTILITIES, INC",Natural Gas,INTRASTATE,PENNSYLVANIA,,,,,,,,,,,,,,,,,,48.4,48.4,,,,,,,,,,,,,,,,,,,,48.4,,,,,0,4.6,4.6
03/01/22,2019,20200804,37496,20044,LINDE,Hydrogen Gas,INTERSTATE,,,,,,,,,,,,,,,,,,,1.29,1.29,,,23,23,,,0,,,0,,,,,,,,,,1.29,23,0,,,0,0.64,0.64
03/01/22,2019,20200804,37496,20044,LINDE,Hydrogen Gas,INTRASTATE,INDIANA,,,,,,,,,,,,,,,,,,0.43,0.43,,,7,7,,,0,,,0,,,,,,,,,,0.43,7,0,,,0,0.14,0.14
03/01/22,2019,20200075,36728,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20200960,37658,20050,AMERENUE,Natural Gas,INTRASTATE,MISSOURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200915,37612,20110,DUKE ENERGY KENTUCKY,Natural Gas,INTRASTATE,KENTUCKY,0.16,0.16,0,0,None,0.32,0,0,0,0,0,0,0,0,0,0,0,13.04,0,13.04,0,5,0,5,0,2,0,0,0,2,0,None,0,0,0,0,0,0,13.36,5,2,0,0,0.39,13.14,13.53
03/01/22,2019,20200749,37436,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2.2,0,0,0,0,0,2.2,2.2
03/01/22,2019,20200749,37436,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2019,20200766,37455,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,IOWA,0,0,0,0,None,0,0,0,,,,,,0,0,,,3.4,3.4,0,0,0,0,0,0,,,,,,0,,0,,,,,,3.4,0,,,,0,0,0
03/01/22,2019,20200766,37455,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5.8,2.9,2.9,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0
03/01/22,2019,20200766,37455,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,OREGON,0,0,0,0,,0,201,3,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,3,,,,0,0,0
03/01/22,2019,20200766,37455,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20201304,38020,20263,UNIVERSITY OF ILLINOIS - LATERAL,Natural Gas,INTRASTATE,ILLINOIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200747,37433,21030,"VALLEY ENERGY, INC.",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0.3
03/01/22,2019,20200267,36932,21153,VARIBUS CORP,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20200712,37397,21190,VERMONT GAS SYSTEMS INC,Natural Gas,INTRASTATE,VERMONT,,,,,,,,,,,,,,,,,,0.82,0.82,,,,,,,,,,,,,,,,,,,,0.82,,,,,0,0.82,0.82
03/01/22,2019,20201215,37920,21252,VIKING GAS TRANSMISSION CO,Natural Gas,INTERSTATE,,58.51,58.51,0,0,,117.02,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,117.02,1,0,0,0,0,0.52,0.52
03/01/22,2019,20201034,38529,21349,VIRGINIA NATURAL GAS,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0
03/01/22,2019,20200540,37220,21359,SASOL CHEMICALS USA LLC,Hydrogen Gas,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2019,20200541,37221,21359,SASOL CHEMICALS USA LLC,Other Gas-Ethylene,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2019,20200474,37149,22035,WAKEFIELD MUNICIPAL LIGHT DEPT,Natural Gas,INTRASTATE,MASSACHUSETTS,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0
03/01/22,2019,20200441,37115,22154,WARNER ROBINS GAS SYSTEM,Natural Gas,INTRASTATE,GEORGIA,,,,,,,,,,,,,,,,,,8.71,8.71,,,2,2,,,2,,,2,,0,,0,,,,,,8.71,2,2,,,8.71,0,8.71
03/01/22,2019,20201110,37811,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,MARYLAND,18.18,18.18,0,0,,36.36,2,1,0,0,0,0,0,0,0,0,0,13.92,13.92,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,50.28,2,0,0,0,0,0,0
03/01/22,2019,20201110,37811,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,VIRGINIA,0.52,0.52,0,0,,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0
03/01/22,2019,20201110,37811,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,WASHINGTON DC,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20200646,37329,22189,PUGET SOUND ENERGY,Landfill Gas,INTRASTATE,WASHINGTON,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200645,37328,22189,PUGET SOUND ENERGY,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,0,0,0,0,0
03/01/22,2019,20200645,37328,22189,PUGET SOUND ENERGY,Natural Gas,INTRASTATE,WASHINGTON,0.822,0.822,,,,1.644,1,1,1,0,0,0,1,0,0,0,0,0.635,0.635,0,0,1,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,2.279,2,2,1,0,0.129,0.855,0.984
03/01/22,2019,20200620,37300,22235,WAUKEE MUNICIPAL GAS,Natural Gas,INTRASTATE,IOWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200757,37444,22280,WAYLAND MUNICIPAL GAS CO,Natural Gas,INTRASTATE,IOWA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200916,37613,22343,"WEIR NATURAL GAS SYSTEM, TOWN OF",Natural Gas,INTRASTATE,MISSISSIPPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200396,37068,22357,WELLMAN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200043,36696,22368,WEST BAY EXPLORATION CO,Natural Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20201103,37803,22410,"WESTGAS INTERSTATE, INC",Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200659,37342,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2019,20200750,37437,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
03/01/22,2019,20201148,37851,22605,WILCOX COUNTY GAS DISTRIBUTION,Natural Gas,INTRASTATE,ALABAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20201091,37791,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,,12.34,,12.34,,,24.68,,,,,,,,5.28,,,,0.59,0.59,,,5,5,,,,,,,,,,,,,,,,30.55,5,,,,,,
03/01/22,2019,20200663,37346,22763,WISCONSIN GAS LLC DBA WE ENERGIES,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.24,0,0,0,0,0.01,0.23,0.24
03/01/22,2019,20200688,37372,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20200688,37372,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,Natural Gas,INTRASTATE,WISCONSIN,49.3,49.3,0,0,,98.6,7,7,0,0,0,0,0,0,0,0,0,5.16,5.16,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,103.76,7,0,0,0,0.76,15.42,16.18
03/01/22,2019,20200505,37180,22784,ALLIANT ENERGY - WISCONSIN POWER & LIGHT CO,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,,0,3,1,1,0,0,1,0,0,0,0,0,0.13,0.13,0,0,5,5,0,0,3,0,0,3,0,0,,0,0,0,0,0,0,0.13,6,4,,,0.13,0,0.13
03/01/22,2019,20200689,37373,22791,WISCONSIN PUBLIC SERVICE CORP,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20201155,37860,22855,"FLINT HILLS RESOURCES, LC",Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20201153,37858,22855,"FLINT HILLS RESOURCES, LC",Natural Gas,INTRASTATE,TEXAS,2.74,2.74,0,0,,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5.48,0,0,0,0,0,1.58,1.58
03/01/22,2019,20201156,37861,22855,"FLINT HILLS RESOURCES, LC",Other Gas-Acetylene,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20201102,37802,22917,WYOMING GAS CO,Natural Gas,INTRASTATE,WYOMING,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20201146,37849,25000,ZIA NATURAL GAS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200967,39757,25146,"EQUISTAR CHEMICALS, L.P.",Hydrogen Gas,INTRASTATE,TEXAS,12.15,12.15,0,0,,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,24.3,0,0,120,0,0,24.3,24.3
03/01/22,2019,20200797,37489,25146,"EQUISTAR CHEMICALS, L.P.",Natural Gas,INTRASTATE,IOWA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200797,37489,25146,"EQUISTAR CHEMICALS, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200964,37662,25146,"EQUISTAR CHEMICALS, L.P.",Other Gas-Propylene Off Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20201173,37878,25160,MOBIL VANDERBILT-BEAUMONT PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0.24,0.24,,,,0.48,0,0,0,0,0,0,0,1.62,0,0,0,,,,,,,,,,,,,,,,,,,,,,2.1,0,0,,,,,
03/01/22,2019,20200526,37204,26039,FLORIDA POWER & LIGHT CO,Natural Gas,INTRASTATE,FLORIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20201040,37739,26085,"PLAINS MARKETING, L.P.",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200830,37522,26112,VALERO REFINING-TEXAS L.P.,Hydrogen Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,3.21,,,,,0,0,0
03/01/22,2019,20200819,37511,26112,VALERO REFINING-TEXAS L.P.,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0
03/01/22,2019,20200991,37689,26149,ALYESKA PIPELINE SERVICE CO,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0.2,Guided Wave,0,,,,,,0.2,0,0,0,0,0.2,0,0.2
03/01/22,2019,20200979,37677,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Natural Gas,INTRASTATE,OKLAHOMA,195.1,195.1,85.5,195.1,Internal Mapping Unit (IMU),670.8,1,1,1,1,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,671.39,1,1,0,0,0,13.3,13.3
03/01/22,2019,20200986,37684,30006,ENTERPRISE PELICAN PIPELINE L.P.,Natural Gas,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2019,20200443,38110,30020,W & T OFFSHORE INC,Natural Gas,INTRASTATE,ALABAMA,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,190.32,overflight visual observation,0,,,,,,190.32,0,,,,0,0,0
03/01/22,2019,20200121,36777,30024,SOUTH DAKOTA INTRASTATE PIPELINE CO.,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20201118,37820,30026,"BAY GAS STORAGE COMPANY, LLC",Natural Gas,INTRASTATE,ALABAMA,0,0,0,22.87,High Res MFL Combo,22.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,22.87,0,0,0,0,0,0.81,0.81
03/01/22,2019,20200196,36857,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/22,2019,20200196,36857,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200233,37139,30029,BREITBURN OPERATING L.P.,Natural Gas,INTRASTATE,KENTUCKY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/22,2019,20200233,37139,30029,BREITBURN OPERATING L.P.,Natural Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20201344,38085,30040,CITY OF GIRARD,Natural Gas,INTRASTATE,KANSAS,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
03/01/22,2019,20200961,39748,30052,NEVADA GOLD MINES,Natural Gas,INTRASTATE,NEVADA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,28,Visual,0,,,,,,28,0,,,,0,0,0
03/01/22,2019,20200876,37570,30054,KENTUCKY UTILITIES CO,Natural Gas,INTRASTATE,KENTUCKY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200041,36694,30062,"BRADKEN-ATCHISON/ST. JOSEPH, INC",Natural Gas,INTRASTATE,KANSAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20201046,37746,30515,WINFIELD MUNICIPAL GAS,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
03/01/22,2019,20200692,37376,30544,OCCIDENTAL CHEMICAL CORP,Hydrogen Gas,INTRASTATE,NEW YORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200719,37405,30544,OCCIDENTAL CHEMICAL CORP,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200614,37294,30563,GROVE MUNICIPAL SERVICES AUTHORITY,Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20201323,38050,30585,SELKIRK COGEN PROJECT,Natural Gas,INTRASTATE,NEW YORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
03/01/22,2019,20200605,37285,30588,ENERFIN RESOURCES I LIMITED PARTNERSHIP,Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
