DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTPTONCPB,PARTPTONCPC,PARTPTONCUB,PARTPTONCUC,PARTPTONCI,PARTPTONWI,PARTPTONP,PARTPTONC,PARTPTONO,PARTPTONTOTAL,PARTPTOFFCPB,PARTPTOFFCPC,PARTPTOFFCUB,PARTPTOFFCUC,PARTPTOFFCI,PARTPTOFFWI,PARTPTOFFP,PARTPTOFFC,PARTPTOFFO,PARTPTOFFTOTAL,PARTPTCPBTOTAL,PARTPTCPCTOTAL,PARTPTCUBTOTAL,PARTPTCUCTOTAL,PARTPTCITOTAL,PARTPTWICTOTAL,PARTPTPTOTAL,PARTPTCTOTAL,PARTPTOTOTAL,PARTPTTOTAL,PARTPGONTACPB,PARTPGONTACPC,PARTPGONTACUB,PARTPGONTACUC,PARTPGONTACI,PARTPGONTAWI,PARTPGONTAP,PARTPGONTAC,PARTPGONTAO,PARTPGONATOTAL,PARTPGONTBCPB,PARTPGONTBCPC,PARTPGONTBCUB,PARTPGONTBCUC,PARTPGONTBCI,PARTPGONTBWI,PARTPGONTBP,PARTPGONTBC,PARTPGONTBO,PARTPGONBTOTAL,PARTPGOFFCPB,PARTPGOFFCPC,PARTPGOFFCUB,PARTPGOFFCUC,PARTPGOFFCI,PARTPGOFFWI,PARTPGOFFP,PARTPGOFFC,PARTPGOFFO,PARTPGOFFTOTAL,PARTPGCPBTOTAL,PARTPGCPCTOTAL,PARTPGCUBTOTAL,PARTPGCUCTOTAL,PARTPGCITOTAL,PARTPGWITOTAL,PARTPGPTOTAL,PARTPGCTOTAL,PARTPGOTOTAL,PARTPGTOTAL,PARTPCPBTOTAL,PARTPCPCTOTAL,PARTPCUBTOTAL,PARTPCUCTOTAL,PARTPCITOTAL,PARTPWITOTAL,PARTPPTOTAL,PARTPCTOTAL,PARTPOTOTAL,PARTPTOTALMILES,PARTPOTHERMATERIALS,PARTPGOTHERMATERIALS
3/1/2022,2017,20187241,34468,12878,MOUNTAINEER GAS CO,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,17,1,6,10,0,0,0,0,0,0,17,,
3/1/2022,2017,20186372,33512,12930,MUSTANG GAS PRODUCTS LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,28.5,0,0,0,0,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0,0,0,0,28.5,0,3.59,0,0,0,0,0,0,0,3.59,0,9.61,0,0,0,0,0,0,0,9.61,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,13.2,0,41.7,0,0,0,0,0,0,0,41.7,,
3/1/2022,2017,20187527,34791,12990,BOBWHITE MANAGEMENT CO.,Natural Gas,INTRASTATE,OKLAHOMA,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,,
3/1/2022,2017,20187438,34678,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,Natural Gas,INTRASTATE,PENNSYLVANIA,42.07,23.79,0,0,0,0,0,0,0,65.86,0,0,0,0,0,0,0,0,0,0,42.07,23.79,0,0,0,0,0,0,0,65.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.07,23.79,0,0,0,0,0,0,0,65.86,,
3/1/2022,2017,20187427,34667,13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Natural Gas,INTRASTATE,NEW YORK,0,1.61,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,26.77,0,0,0,0,36.01,0,0,62.78,0,0,0,0,0,0,0,0,0,0,0,26.77,0,0,0,0,36.01,0,0,62.78,0,28.38,0,0,0,0,36.01,0,0,64.39,,
3/1/2022,2017,20187405,34644,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,NEW YORK,227.73,377.87,0,0,0,0.06,0,0,0,605.66,0,0,0,0,0,0,0,0,0,0,227.73,377.87,0,0,0,0.06,0,0,0,605.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.73,377.87,0,0,0,0.06,0,0,0,605.66,,
3/1/2022,2017,20187405,34644,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,PENNSYLVANIA,246.94,724.13,37.79,0,0,0.51,0,0,0,1009.37,0,0,0,0,0,0,0,0,0,0,246.94,724.13,37.79,0,0,0.51,0,0,0,1009.37,0,0,0,0,0,0,0,0,0,0,2.401,3.628,0,0,0,0,14.976,0,0,21.005,0,0,0,0,0,0,0,0,0,0,2.401,3.628,0,0,0,0,14.976,0,0,21.005,249.341,727.758,37.79,0,0,0.51,14.976,0,0,1030.375,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ARKANSAS,0,913.34,0,0,0,0,0,0,0,913.34,0,0,0,0,0,0,0,0,0,0,0,913.34,0,0,0,0,0,0,0,913.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.34,0,0,0,0,0,0,0,913.34,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ILLINOIS,0,2450.75,0,0,0,0,0.25,0,0,2451,0,0,0,0,0,0,0,0,0,0,0,2450.75,0,0,0,0,0.25,0,0,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.75,0,0,0,0,0.25,0,0,2451,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,INDIANA,0,4.18,0,0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,4.18,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,IOWA,0,848.97,0,0,0,0,0,0,0,848.97,0,0,0,0,0,0,0,0,0,0,0,848.97,0,0,0,0,0,0,0,848.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.97,0,0,0,0,0,0,0,848.97,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,KANSAS,0,692.66,0,0,0,0,0,0,0,692.66,0,0,0,0,0,0,0,0,0,0,0,692.66,0,0,0,0,0,0,0,692.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.66,0,0,0,0,0,0,0,692.66,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,LOUISIANA,0,189.7,0,0,0,0,0,0,0,189.7,0,0,0,0,0,0,0,0,0,0,0,189.7,0,0,0,0,0,0,0,189.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.7,0,0,0,0,0,0,0,189.7,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,MISSOURI,0,297.32,0,0,0,0,0,0,0,297.32,0,0,0,0,0,0,0,0,0,0,0,297.32,0,0,0,0,0,0,0,297.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.32,0,0,0,0,0,0,0,297.32,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEBRASKA,0,252.45,0,0,0,0,0,0,0,252.45,0,0,0,0,0,0,0,0,0,0,0,252.45,0,0,0,0,0,0,0,252.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.45,0,0,0,0,0,0,0,252.45,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEW MEXICO,0,249.72,0,0,0,0,0,0,0,249.72,0,0,0,0,0,0,0,0,0,0,0,249.72,0,0,0,0,0,0,0,249.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.72,0,0,0,0,0,0,0,249.72,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,OKLAHOMA,0,759.24,0,0,0,0,0,0,0,759.24,0,0,0,0,0,0,0,0,0,0,0,759.24,0,0,0,0,0,0,0,759.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.24,0,0,0,0,0,0,0,759.24,,
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,TEXAS,0,2383.73,0,0,0,0,0,0,0,2383.73,0,0,0,0,0,0,0,0,0,0,0,2383.73,0,0,0,0,0,0,0,2383.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383.73,0,0,0,0,0,0,0,2383.73,,
3/1/2022,2017,20186618,33796,13180,NEBRASKA CITY UTILITIES,Natural Gas,INTRASTATE,NEBRASKA,0,54.85,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,54.85,,
3/1/2022,2017,20187128,34345,13299,NEW JERSEY NATURAL GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,227.016,0,0,0,0,0,0,0,227.016,0,0,0,0,0,0,0,0,0,0,0,227.016,0,0,0,0,0,0,0,227.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.016,0,0,0,0,0,0,0,227.016,,
3/1/2022,2017,20187124,34341,13302,NATIONAL GAS & OIL CORP,Natural Gas,INTRASTATE,OHIO,0.344,5.359,0,0,0,0,0,0,0,5.703,0,0,0,0,0,0,0,0,0,0,0.344,5.359,0,0,0,0,0,0,0,5.703,0,0,0,0,0,0,0,0,0,0,0,1.349,0.376,0,0,0,0.655,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,1.349,0.376,0,0,0,0.655,0,0,2.38,0.344,6.708,0.376,0,0,0,0.655,0,0,8.083,,
3/1/2022,2017,20187261,34490,13360,"ENTERGY NEW ORLEANS, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,35.76,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,35.76,,
3/1/2022,2017,20187442,34682,13420,NEW YORK STATE ELECTRIC & GAS CORP,Natural Gas,INTRASTATE,NEW YORK,0,20.32,0.02,0,0,0,0,0,0,20.34,0,0,0,0,0,0,0,0,0,0,0,20.32,0.02,0,0,0,0,0,0,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0.02,0,0,0,0,0,0,20.34,,
3/1/2022,2017,20186973,34182,13480,NIAGARA MOHAWK POWER CORP,Natural Gas,INTRASTATE,NEW YORK,0,271.31,0,0,0,0,0,0,0,271.31,0,0,0,0,0,0,0,0,0,0,0,271.31,0,0,0,0,0,0,0,271.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.31,0,0,0,0,0,0,0,271.31,,
3/1/2022,2017,20186665,33847,13630,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,Natural Gas,INTRASTATE,OKLAHOMA,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,,
3/1/2022,2017,20187480,34721,13635,NORTHEAST OHIO NATURAL GAS CORP,Natural Gas,INTRASTATE,OHIO,0,8.525,0,0,0,0,0,0,0,8.525,0,0,0,0,0,0,0,0,0,0,0,8.525,0,0,0,0,0,0,0,8.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.525,0,0,0,0,0,0,0,8.525,,
3/1/2022,2017,20187421,34661,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,ILLINOIS,0,87.2,0,0,0,0,0,0,0,87.2,0,0,0,0,0,0,0,0,0,0,0,87.2,0,0,0,0,0,0,0,87.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2,0,0,0,0,0,0,0,87.2,,
3/1/2022,2017,20187421,34661,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,WISCONSIN,0,10.4,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,10.4,,
3/1/2022,2017,20187059,38536,13710,NORTHERN ILLINOIS GAS CO,Natural Gas,INTRASTATE,ILLINOIS,0,1151.4,0,0,0,0,2.9,0,0,1154.3,0,0,0,0,0,0,0,0,0,0,0,1151.4,0,0,0,0,2.9,0,0,1154.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.4,0,0,0,0,2.9,0,0,1154.3,,
3/1/2022,2017,20187293,34522,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Natural Gas,INTRASTATE,INDIANA,0,665.89,0,0,0,0,0,0,0,665.89,0,0,0,0,0,0,0,0,0,0,0,665.89,0,0,0,0,0,0,0,665.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.89,0,0,0,0,0,0,0,665.89,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ILLINOIS,0,21.75,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,0,21.75,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,IOWA,220.17,4018.47,145.38,0.22,0,0,0.42,0,0,4384.66,0,0,0,0,0,0,0,0,0,0,220.17,4018.47,145.38,0.22,0,0,0.42,0,0,4384.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.17,4018.47,145.38,0.22,0,0,0.42,0,0,4384.66,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,KANSAS,104.42,1571.47,52.14,0.61,0,0,0,0,0,1728.64,0,0,0,0,0,0,0,0,0,0,104.42,1571.47,52.14,0.61,0,0,0,0,0,1728.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.42,1571.47,52.14,0.61,0,0,0,0,0,1728.64,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MICHIGAN,0,268.88,0,0,0,0,0,0,0,268.88,0,0,0,0,0,0,0,0,0,0,0,268.88,0,0,0,0,0,0,0,268.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.88,0,0,0,0,0,0,0,268.88,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MINNESOTA,86.4,3261.09,0,0,0,0,2.16,0,0,3349.65,0,0,0,0,0,0,0,0,0,0,86.4,3261.09,0,0,0,0,2.16,0,0,3349.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.4,3261.09,0,0,0,0,2.16,0,0,3349.65,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEBRASKA,476.24,1154.38,10.99,0.03,0,0,0,0,0,1641.64,0,0,0,0,0,0,0,0,0,0,476.24,1154.38,10.99,0.03,0,0,0,0,0,1641.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.24,1154.38,10.99,0.03,0,0,0,0,0,1641.64,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEW MEXICO,0,76.24,0,0,0,0,0,0,0,76.24,0,0,0,0,0,0,0,0,0,0,0,76.24,0,0,0,0,0,0,0,76.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.24,0,0,0,0,0,0,0,76.24,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,OKLAHOMA,0,233.97,0,0,0,0,0,0,0,233.97,0,0,0,0,0,0,0,0,0,0,0,233.97,0,0,0,0,0,0,0,233.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.97,0,0,0,0,0,0,0,233.97,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,69.16,724.44,0,0,0,0,0,0,0,793.6,0,0,0,0,0,0,0,0,0,0,69.16,724.44,0,0,0,0,0,0,0,793.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.16,724.44,0,0,0,0,0,0,0,793.6,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,TEXAS,0.22,940.24,0,0,0,0,0,0,0,940.46,0,0,0,0,0,0,0,0,0,0,0.22,940.24,0,0,0,0,0,0,0,940.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,940.24,0,0,0,0,0,0,0,940.46,,
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,WISCONSIN,0,1338.47,0,0,0,0,0,0,0,1338.47,0,0,0,0,0,0,0,0,0,0,0,1338.47,0,0,0,0,0,0,0,1338.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.47,0,0,0,0,0,0,0,1338.47,,
3/1/2022,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,ILLINOIS,0,193.428,0,0,0,0,0,0,0,193.428,0,0,0,0,0,0,0,0,0,0,0,193.428,0,0,0,0,0,0,0,193.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.428,0,0,0,0,0,0,0,193.428,,
3/1/2022,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,INDIANA,0,0.019,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0.019,,
3/1/2022,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,IOWA,0,439.556,0,0,0,0,0,0,0,439.556,0,0,0,0,0,0,0,0,0,0,0,439.556,0,0,0,0,0,0,0,439.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.556,0,0,0,0,0,0,0,439.556,,
3/1/2022,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MINNESOTA,0,131.037,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,131.037,,
3/1/2022,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MONTANA,0,180.966,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,180.966,,
3/1/2022,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,NORTH DAKOTA,0,284.01,0,0,0,0,0,0,0,284.01,0,0,0,0,0,0,0,0,0,0,0,284.01,0,0,0,0,0,0,0,284.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.01,0,0,0,0,0,0,0,284.01,,
3/1/2022,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,SOUTH DAKOTA,0,182.487,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,182.487,,
3/1/2022,2017,20186961,34167,13783,NORTHERN STATES POWER CO OF WISCONSIN,Natural Gas,INTRASTATE,WISCONSIN,0,2.8,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.8,,
3/1/2022,2017,20186972,34180,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,OREGON,0,645.2,0,0,0,0,0,0,0,645.2,0,0,0,0,0,0,0,0,0,0,0,645.2,0,0,0,0,0,0,0,645.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.2,0,0,0,0,0,0,0,645.2,,
3/1/2022,2017,20186972,34180,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,WASHINGTON,0,3.4,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,3.4,,
3/1/2022,2017,20186886,34855,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,COLORADO,0,295.307,0,0,0,0,0,0,0,295.307,0,0,0,0,0,0,0,0,0,0,0,295.307,0,0,0,0,0,0,0,295.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.307,0,0,0,0,0,0,0,295.307,,
3/1/2022,2017,20186886,34855,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,IDAHO,0,972.897,0,0,0,0,0,0,0,972.897,0,0,0,0,0,0,0,0,0,0,0,972.897,0,0,0,0,0,0,0,972.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.897,0,0,0,0,0,0,0,972.897,,
