DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
03/01/22,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,COLORADO,35.369,0,0,0,35.369,0.955,0,0,0,0.955,4.934,0.393,0.051,0,5.378,55.493,1.237,0,0,56.73,13.159,0.329,0,0,13.488,177.46,5.924,0,0,183.384,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.004,0,0,0,0,0,287.374,7.883,0.051,0,295.308,0,0,0,0,0,0,287.374,7.883,0.051,0,295.308
03/01/22,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,IDAHO,0.549,0.11,0.102,0,0.761,4.734,0.773,1.597,0,7.104,29.837,7.685,17.598,0,55.12,57.12,8.834,15.472,0,81.426,64.554,11.39,7.087,0,83.031,715.353,25.947,0,0,741.3,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,872.152,54.739,41.856,0,968.747,0,0,0,0,0,0,872.152,54.739,41.856,0,968.747
03/01/22,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,OREGON,1.33,0.373,0.216,0,1.919,9.054,0.588,1.612,0,11.254,29.999,2.089,6.189,0,38.277,207.355,21.132,55.609,0,284.096,66.457,8.364,6.386,0,81.207,331.178,1.56,0,0,332.738,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,645.374,34.106,70.012,0,749.492,0,0,0,0,0,0,645.374,34.106,70.012,0,749.492
03/01/22,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,UTAH,0,0,0,0,0,0.023,0,0,0,0.023,2.519,0.167,0.3,0,2.986,22.734,0.403,3.647,0,26.784,6.093,0.526,0.117,0,6.736,187.632,0.261,0,0,187.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.001,1.357,4.064,0,224.422,0,0,0,0,0,0,219.001,1.357,4.064,0,224.422
03/01/22,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WASHINGTON,13.011,13.434,8.994,0,35.439,19.62,6.799,6.377,0,32.796,47.088,14.555,35.401,0,97.044,410.844,94.643,118.069,0,623.556,167.395,96.313,12.578,0,276.286,230.177,12.031,0.137,0,242.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.135,237.775,181.556,0,1307.466,0,0,0,0,0,0,888.135,237.775,181.556,0,1307.466
03/01/22,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WYOMING,0.743,0,0,0,0.743,4.095,0,0,0,4.095,23.95,0,0,0,23.95,78.143,0,0,0,78.143,198.618,0,0,0,198.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.868,0,0,0,1.868,0,0,0,0,0,307.417,0,0,0,307.417,0,0,0,0,0,0,307.417,0,0,0,307.417
03/01/22,2018,20190013,35309,14180,OHIO VALLEY GAS CORP,Natural Gas,INTRASTATE,INDIANA,0,0,0,0,0,8.033,9.58,0,0,17.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.033,9.58,0,0,17.613,0,0,0,0,0,0,8.033,9.58,0,0,17.613
03/01/22,2018,20190766,36116,14200,OKALOOSA COUNTY GAS DISTRICT,Natural Gas,INTRASTATE,FLORIDA,0,1,0,0,1,21,4,37,2,64,9,21,15,0,45,4,7,18,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,70,2,139,0,0,0,0,0,0,34,33,70,2,139
03/01/22,2018,20190572,35916,14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",Natural Gas,INTRASTATE,OKLAHOMA,64.1,12.68,22.84,0,99.62,221.4,40.15,93.34,0,354.89,83.2,25.82,58.79,0,167.81,32.64,8.42,15.55,0,56.61,1.75,1.54,1.52,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.09,88.61,192.04,0,683.74,0,0,0,0,0,0,403.09,88.61,192.04,0,683.74
03/01/22,2018,20190159,35468,14225,RINGWOOD GATHERING CO,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,7.5,0,0,0,0,0,0,7.5,0,0,0,7.5
03/01/22,2018,20190111,35418,14330,ORANGE & ROCKLAND UTILITY INC,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,1.143,0,1.143,0,0,0.065,0,0.065,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208,0,1.208,0,0,0,0,0,0,0,0,1.208,0,1.208
03/01/22,2018,20190310,36232,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,INDIANA,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0.04
03/01/22,2018,20190310,36232,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,KENTUCKY,0.9,0,0,0,0.9,7.1,0,0.3,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,3.8,6.4,0,0,0,6.4,18.2,0,0.3,0,18.5,0,0,0,0,0,0,18.2,0,0.3,0,18.5
03/01/22,2018,20190114,35421,14435,"OZARK GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,ARKANSAS,0,0,0,0,0,0.01,0,0,0,0.01,5.02,1.78,0,0,6.8,12.2,4.79,0.69,0,17.68,213.01,13.92,0,0,226.93,32.23,4.83,0,0,37.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.47,25.32,0.69,0,288.48,0,0,0,0,0,0,262.47,25.32,0.69,0,288.48
03/01/22,2018,20190114,35421,14435,"OZARK GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0.12,0,0,0,0.12,0.45,0,0.03,0,0.48,0,0,0,0,0,6.58,0.33,0.72,0,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,0.33,0.75,0,8.23,0,0,0,0,0,0,7.15,0.33,0.75,0,8.23
03/01/22,2018,20190114,35421,14435,"OZARK GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OKLAHOMA,0.27,0,0,0,0.27,0,0,0,0,0,0.06,0,0,0,0.06,0.81,0,0,0,0.81,1.29,0,0,0,1.29,66.02,1.45,0,0,67.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.45,1.45,0,0,69.9,0,0,0,0,0,0,68.45,1.45,0,0,69.9
03/01/22,2018,20190292,35612,15007,PACIFIC GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,353.6,123.9,955.5,3.1,1436.1,442,132.1,649.9,1.6,1225.6,324.8,96.1,327.8,1.1,749.8,548.5,84,244.8,0,877.3,542.3,52.4,74.6,0,669.3,1531.3,34,0.2,0,1565.5,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.3,4,0.8,1.7,0,6.5,3746.7,523.3,2254.6,5.8,6530.4,0,0,0,0,0,0,3746.7,523.3,2254.6,5.8,6530.4
03/01/22,2018,20190807,36160,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,IDAHO,0,0,0,0,0,0,0,0,0,0,0.058,0.028,0.016,0,0.102,2.803,5.734,10.826,0,19.363,27.469,23.075,4.05,0,54.594,95.713,62.422,0.004,0,158.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.043,91.259,14.896,0,232.198,0,0,0,0,0,0,126.043,91.259,14.896,0,232.198
03/01/22,2018,20190807,36160,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,OREGON,0,0,0,0,0,0.045,0,0,0,0.045,6.282,0.519,0.615,0,7.416,23.99,7.623,5.656,0,37.269,34.743,4.223,2.597,0,41.563,746.65,4.034,0.006,0,750.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.71,16.399,8.874,0,836.983,0,0,0,0,0,0,811.71,16.399,8.874,0,836.983
03/01/22,2018,20190807,36160,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0,0.27,0.019,0,0,0.289,3.565,0.453,3.713,0,7.731,16.343,5.372,7.224,0,28.939,265.483,6.231,0,0,271.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.661,12.075,10.937,0,308.673,0,0,0,0,0,0,285.661,12.075,10.937,0,308.673
03/01/22,2018,20190724,36073,15033,PAIUTE PIPELINE CO,Natural Gas,INTERSTATE,NEVADA,39.4,7.2,26.2,0.6,73.4,221.3,26.2,39,0,286.5,110.4,30.7,42.1,0,183.2,50.9,1.3,1.8,0,54,16.8,0,0,0,16.8,283.5,0,0,0,283.5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.4,0,0,0,0,0,722.3,65.8,109.1,0.6,897.8,0,0,0,0,0,0,722.3,65.8,109.1,0.6,897.8
03/01/22,2018,20190834,36187,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,52.98,5.6,6.58,0,65.16,51.75,4.74,8.63,0,65.12,143.84,9.91,14.61,0,168.36,199.27,10.83,27.15,0,237.25,97.94,2.37,4.63,0,104.94,233.31,9.29,0,0,242.6,350.73,0,0,0,350.73,0,0,0,0,0,9.68,2.93,3.06,0,15.67,0,0,0,0,0,1139.5,45.67,64.66,0,1249.83,,,,,,,1139.5,45.67,64.66,0,1249.83
03/01/22,2018,20190834,36187,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,1.79,1.21,0.37,0,3.37,4.71,0.33,1.17,0,6.21,19.12,2.43,4.71,0,26.26,49.89,8.61,40.18,0,98.68,97.86,10.8,47.22,0,155.88,256.3,21.55,0,0,277.85,184.85,0,0,0,184.85,42.68,0,0,0,42.68,6.29,0,6.18,0,12.47,0,0,0,0,0,663.49,44.93,99.83,0,808.25,,,,,,,663.49,44.93,99.83,0,808.25
03/01/22,2018,20190834,36187,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,31.87,4.13,3.97,0,39.97,16.94,1.31,2.26,0,20.51,51.72,6.01,2.67,0,60.4,166.27,2.9,0.69,0,169.86,93.39,1.65,0.06,0,95.1,800.12,10.9,0,0,811.02,570.1,0,0,0,570.1,0,0,0,0,0,20.32,1.03,0,0,21.35,3.91,0.63,0.29,0,4.83,1754.64,28.56,9.94,0,1793.14,,,,,,,1754.64,28.56,9.94,0,1793.14
03/01/22,2018,20190834,36187,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,4.48,1.87,0.92,0,7.27,9.71,5.57,8.27,0,23.55,3.55,3.34,9.01,0,15.9,32.83,25.71,31.42,0,89.96,55.89,50.19,6.66,0,112.74,101.14,32.73,0,0,133.87,13.75,0,0,0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.35,119.41,56.28,0,397.04,,,,,,,221.35,119.41,56.28,0,397.04
03/01/22,2018,20190834,36187,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,63.15,11.56,12.39,0,87.1,43.32,13.07,5.92,0,62.31,57.06,11.03,6.98,0,75.07,180.06,15.27,8.98,0,204.31,125.55,12.32,7.18,0,145.05,222.33,23.98,0,0,246.31,335.81,0,0,0,335.81,2.61,0,0,0,2.61,8.81,0.07,0,0,8.88,0,0,0,0,0,1038.7,87.3,41.45,0,1167.45,,,,,,,1038.7,87.3,41.45,0,1167.45
03/01/22,2018,20190834,36187,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OHIO,1.45,0.48,2.17,0,4.1,15.08,0.04,0.12,0,15.24,1.85,2.24,4.65,0,8.74,29.05,13.13,13.13,0,55.31,26.63,4.82,8.69,0,40.14,126.49,6.68,0,0,133.17,88.13,0,0,0,88.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.68,27.39,28.76,0,344.83,,,,,,,288.68,27.39,28.76,0,344.83
03/01/22,2018,20190834,36187,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,4,0,0,0,4,7.81,0,0.32,0,8.13,0.64,0.5,0.47,0,1.61,22.73,0.06,0.55,0,23.34,43.02,0.58,0.71,0,44.31,264.95,0.53,0,0,265.48,77.02,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,8.8,428.97,1.67,2.05,0,432.69,,,,,,,428.97,1.67,2.05,0,432.69
03/01/22,2018,20190834,36187,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,3.91,0.12,0.02,0,4.05,0.31,0,0,0,0.31,8.87,0.27,0.09,0,9.23,9.59,0,0,0,9.59,48.41,0,0,0,48.41,70.8,0,0,0,70.8,1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.55,0.39,0.11,0,144.05,,,,,,,143.55,0.39,0.11,0,144.05
03/01/22,2018,20191046,36410,15208,PELICAN RESERVE PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0,1.8,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,1.8,0,0,0,0,0,0,0,1.8,0,0,1.8
03/01/22,2018,20190996,36359,15329,PEOPLES GAS LIGHT & COKE CO,Natural Gas,INTRASTATE,ILLINOIS,0,0,0.6,0,0.6,0.1,0,7.13,4.06,11.29,0.03,0,3.1,0,3.13,2.8,0,79.95,0,82.75,9.99,8.08,0,0,18.07,223.83,0,0,0,223.83,0,0,0,0,0,0,0,0,0,0,0.75,0,0.1,0,0.85,0,0,0,0,0,237.5,8.08,90.88,4.06,340.52,0,0,0,0,0,0,237.5,8.08,90.88,4.06,340.52
03/01/22,2018,20190248,36539,15348,PEOPLES GAS SYSTEM INC,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,1.37,0,5.32,0,6.69,3.77,0.72,28.25,0,32.74,18.94,86.29,18.43,0,123.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.08,87.01,52,0,163.09,0,0,0,0,0,0,24.08,87.01,52,0,163.09
03/01/22,2018,20190999,36362,15350,PEOPLES NATURAL GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,6.641,9.968,14.283,1.088,31.98,35.242,11.862,31.482,0.31,78.896,13.066,4.226,20.231,2.135,39.658,0.214,0.002,1.999,0,2.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.163,26.058,67.995,3.533,152.749,0,0,0,0,0,0,55.163,26.058,67.995,3.533,152.749
03/01/22,2018,20190604,35949,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,ARKANSAS,30.57,33.58,59.1,0,123.25,30.07,21.87,19.82,0,71.76,32.21,26.9,24.5,0,83.61,27.13,9.62,5.56,0,42.31,7.9,2.29,0,0,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.12,139.98,116.27,0,544.37,0,0,0,0,0,416,234.24,225.25,0,875.49,0,0,0,0,0,0,416,234.24,225.25,0,875.49
03/01/22,2018,20190604,35949,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,COLORADO,3.87,1.32,0.12,0,5.31,8.8,0.13,19.33,0,28.26,77.44,13.36,3.5,0,94.3,8,5.2,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.79,0,0,0,29.79,0,0,0,0,0,127.9,20.01,22.95,0,170.86,0,0,0,0,0,0,127.9,20.01,22.95,0,170.86
03/01/22,2018,20190604,35949,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,IOWA,34.6,0,0,0,34.6,73.22,3.47,0.4,0,77.09,4.7,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.73,5.01,2,0,48.74,154.25,8.48,2.4,0,165.13,0,0,0,0,0,0,154.25,8.48,2.4,0,165.13
03/01/22,2018,20190604,35949,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,KANSAS,218,0,6,0,224,24,3,9,0,36,28,1,0,0,29,24,3,0,0,27,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,7,15,0,330,0,0,0,0,0,0,308,7,15,0,330
03/01/22,2018,20190604,35949,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,MONTANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,1.44,0,0,0,0,0,1.44,0,0,0,1.44,0,0,0,0,0,0,1.44,0,0,0,1.44
03/01/22,2018,20190604,35949,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,NEBRASKA,107.11,14.84,3.02,0,124.97,195.58,17.99,3.81,0,217.38,232.5,24.12,12.98,0,269.6,54.96,2.12,2.9,0,59.98,79.63,7.31,0,0,86.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.06,39.26,8.22,0,552.54,0,0,0,0,0,1174.84,105.64,30.93,0,1311.41,0,0,0,0,0,0,1174.84,105.64,30.93,0,1311.41
03/01/22,2018,20190604,35949,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,WYOMING,68.1,2.72,0.11,0,70.93,166.24,0.84,3.8,0,170.88,453.386,1.34,10.85,0,465.576,284.441,5.81,4.52,0,294.771,101.68,0,0,0,101.68,27.14,0,0,0,27.14,0,0,0,0,0,0,0,0,0,0,137.74,9.47,0.31,0,147.52,0,0,0,0,0,1238.727,20.18,19.59,0,1278.497,0,0,0,0,0,0,1238.727,20.18,19.59,0,1278.497
03/01/22,2018,20190195,38304,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,1.65,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,1.65,,,,,,,1.65,0,0,0,1.65
03/01/22,2018,20190195,38304,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,9.19,3,0,0,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19,3,0,0,12.19,,,,,,,9.19,3,0,0,12.19
03/01/22,2018,20190195,38304,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,76.23,0,7.1,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.23,0,7.1,0,83.33,,,,,,,76.23,0,7.1,0,83.33
03/01/22,2018,20190590,35935,15462,PECO ENERGY CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,3.7,0,3.7,0,0,3.6,0,3.6,0,0,1.3,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,8.6,0,0,0,0,0,0,0,0,8.6,0,8.6
03/01/22,2018,20190870,36223,15469,PHILADELPHIA GAS WORKS,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.037,0,0,2.063,0,2.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,2.1,0,0,0,0,0,0,0,0,2.1,0,2.1
03/01/22,2018,20190994,36357,15476,PEOPLES GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,4.485,3.947,0,0,8.432,0.266,1.201,0,0,1.467,0,0.013,0,0,0.013,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.752,5.161,0,0,9.913,0,0,0,0,0,0,4.752,5.161,0,0,9.913
03/01/22,2018,20190372,35707,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10.56,2,0,41.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10.56,2,0,41.56,0,0,0,0,0,0,29,10.56,2,0,41.56
03/01/22,2018,20190370,35705,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,7.12,0,0,13.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,7.12,0,0,13.82,0,0,0,0,0,0,6.7,7.12,0,0,13.82
03/01/22,2018,20190630,35976,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,NORTH CAROLINA,26.72,25.047,46.089,0,97.856,114.306,175.602,145.104,0,435.012,173.01,253.61,206.877,0,633.497,336.325,435.327,282.518,0,1054.17,74.107,69.008,16.899,0,160.014,0.367,0,0.014,0,0.381,0,0,0,0,0,0,0,0,0,0,55.291,119.761,155.079,0,330.131,0,0,0,0,0,780.126,1078.355,852.58,0,2711.061,0,0,0,0,0,0,780.126,1078.355,852.58,0,2711.061
03/01/22,2018,20190630,35976,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,SOUTH CAROLINA,0.015,0.07,0.363,0,0.448,1.133,6.057,7.846,0,15.036,1.972,14.916,34.784,0,51.672,0,0.008,0.153,0,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994,5.57,4.696,0,11.26,0,0,0,0,0,4.114,26.621,47.842,0,78.577,0,0,0,0,0,0,4.114,26.621,47.842,0,78.577
03/01/22,2018,20190630,35976,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,TENNESSEE,0.121,0.036,0.916,0,1.073,0.291,1.171,3.896,0,5.358,1.578,3.939,16.104,0,21.621,3.717,8.57,19.194,0,31.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.099,5.495,0,5.603,0,0,0,0,0,5.716,13.815,45.605,0,65.136,0,0,0,0,0,0,5.716,13.815,45.605,0,65.136
03/01/22,2018,20190093,35399,15589,PINE PIPELINE INC,Natural Gas,INTRASTATE,LOUISIANA,0.295,0.74,0.443,0,1.478,0,0.875,0,0,0.875,0,0.039,3.243,0,3.282,1.095,1.289,2.314,0,4.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,2.943,6,0,10.333,0,0,0,0,0,0,1.39,2.943,6,0,10.333
03/01/22,2018,20190396,35731,15602,PIONEER NATURAL RESOURCES,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0,0,0,4.18,0,0,0,0,0,0,4.18,0,0,0,4.18
03/01/22,2018,20197702,35219,15645,PLACID PIPELINE COMPANY LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2
03/01/22,2018,20190069,35374,15652,"PLAINS, CITY OF",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,1,0,0,1,0,9,0,0,9,0,0,0,0,0,0,0,9,0,0,9
03/01/22,2018,20190358,35692,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799,0,0,0,1.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799,0,0,0,1.799,0,0,0,0,0,0,1.799,0,0,0,1.799
