DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQC1HCAA1,PARTQC1HCAA1INC,PARTQC1HCAA2,PARTQC1HCAA2INC,PARTQC1HCAA3,PARTQC1HCAA3INC,PARTQC1HCAA4,PARTQC1HCAA4INC,PARTQC1HCAC,PARTQC1HCACINC,PARTQC1HCAD,PARTQC1HCADINC,PARTQC1HCAOTH,PARTQC1HCAOTHINC,PARTQC1NHCAA1,PARTQC1NHCAA2,PARTQC1NHCAA3,PARTQC1NHCAA4,PARTQC1NHCAC,PARTQC1NHCAD,PARTQC1NHCAOTH,PARTQC2HCAA1,PARTQC2HCAA1INC,PARTQC2HCAA2,PARTQC2HCAA2INC,PARTQC2HCAA3,PARTQC2HCAA3INC,PARTQC2HCAA4,PARTQC2HCAA4INC,PARTQC2HCAC,PARTQC2HCACINC,PARTQC2HCAD,PARTQC2HCADINC,PARTQC2HCAOTH,PARTQC2HCAOTHINC,PARTQC2NHCAA1,PARTQC2NHCAA2,PARTQC2NHCAA3,PARTQC2NHCAA4,PARTQC2NHCAC,PARTQC2NHCAD,PARTQC2NHCAOTH,PARTQC3HCAA1,PARTQC3HCAA1INC,PARTQC3HCAA2,PARTQC3HCAA2INC,PARTQC3HCAA3,PARTQC3HCAA3INC,PARTQC3HCAA4,PARTQC3HCAA4INC,PARTQC3HCAC,PARTQC3HCACINC,PARTQC3HCAD,PARTQC3HCADINC,PARTQC3HCAOTH,PARTQC3HCAOTHINC,PARTQC3NHCAA1,PARTQC3NHCAA1INC,PARTQC3NHCAA2,PARTQC3NHCAA2INC,PARTQC3NHCAA3,PARTQC3NHCAA3INC,PARTQC3NHCAA4,PARTQC3NHCAA4INC,PARTQC3NHCAC,PARTQC3NHCACINC,PARTQC3NHCAD,PARTQC3NHCADINC,PARTQC3NHCAOTH,PARTQC3NHCAOTHINC,PARTQC4HCAA1,PARTQC4HCAA1INC,PARTQC4HCAA2,PARTQC4HCAA2INC,PARTQC4HCAA3,PARTQC4HCAA3INC,PARTQC4HCAA4,PARTQC4HCAA4INC,PARTQC4HCAC,PARTQC4HCACINC,PARTQC4HCAD,PARTQC4HCADINC,PARTQC4HCAOTH,PARTQC4HCAOTHINC,PARTQC4NHCAA1,PARTQC4NHCAA1INC,PARTQC4NHCAA2,PARTQC4NHCAA2INC,PARTQC4NHCAA3,PARTQC4NHCAA3INC,PARTQC4NHCAA4,PARTQC4NHCAA4INC,PARTQC4NHCAC,PARTQC4NHCACINC,PARTQC4NHCAD,PARTQC4NHCADINC,PARTQC4NHCAOTH,PARTQC4NHCAOTHINC,PARTQA1TOT,PARTQA1INCTOT,PARTQA2TOT,PARTQA2INCTOT,PARTQA3TOT,PARTQA3INCTOT,PARTQA4TOT,PARTQA4INCTOT,PARTQCTOT,PARTQCINCTOT,PARTQDTOT,PARTQDINCTOT,PARTQOTHTOT,PARTQOTHINCTOT,PARTQALLTOTAL,PARTQALLINCTOTAL,PARTQOTHC1HCA,PARTQOTHC1NOHCA,PARTQOTHC2HCA,PARTQOTHC2NOHCA,PARTQOTHC3HCA,PARTQOTHC3NOHCA,PARTQOTHC4HCA,PARTQOTHC4NOHCA
3/1/2022,2017,20187511,34769,18112,SAN DIEGO GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,9,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,53,0,17,0,64,0,0,0,52,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64,0,22,0,75,0,0,0,73,0,0,0,0,0,234,0,,,,,,,,
3/1/2022,2017,20187097,34314,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,,,,,,,,,,,,,,,140.6,33.26,0,0,0,0,0,,,,,,,,,,,,,,,1.64,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,142.24,0,33.26,0,0,0,0,0,0,0,0,0,0,0,175.5,0,,,,,,,,
3/1/2022,2017,20187097,34314,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.26,206.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,432.26,0,206.78,0,0,0,0,0,0,0,0,0,0,0,639.04,0,,,,,,,,
3/1/2022,2017,20187164,34383,18156,SEADRIFT PIPELINE CORP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,72.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.07,0,72.58,0,0,0,0,0,0,0,0,0,0,0,74.65,0,,,,,,,,
3/1/2022,2017,20187169,34388,18156,SEADRIFT PIPELINE CORP,Other Gas-Ethylene,INTRASTATE,TEXAS,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,16.42,140.53,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0.63,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17.05,0,146.19,0,0,0,0,0,0,0,0,0,0,0,163.24,0,,,,,,,,
3/1/2022,2017,20186355,33493,18201,SENECA RESOURCES CORP,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,,,,,,,,
3/1/2022,2017,20187118,34335,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,LOUISIANA,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,56.74,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,61.47,0,0,0,0,0,0,0,0,0,0,0,0,0,61.47,0,,,,,,,,
3/1/2022,2017,20187118,34335,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,24.49,0,5.9,0,0,0,0,0,0,0,0,0,0,0,10.82,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,35.68,0,9.3,0,0,0,0,0,0,0,0,0,0,0,44.98,0,,,,,,,,
3/1/2022,2017,20186733,33923,18308,NV Energy,Natural Gas,INTRASTATE,NEVADA,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8.227,0,0,0,0,0,0,0,0,0,0,0,8.227,0,,,,,,,,
3/1/2022,2017,20186452,33614,18336,SIOUX CENTER MUNICIPAL GAS UTILITY,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,0,,,,,,,,
3/1/2022,2017,20187404,35853,18380,SOCORRO NATURAL GAS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,,,,,,,,
3/1/2022,2017,20186675,33858,18388,SOMERSET GAS SERVICE,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,53.78,0,0,0,0,0,0,0,0,0,0,0,53.78,0,,,,,,,,
3/1/2022,2017,20187024,34979,18408,SOUTH CAROLINA ELECTRIC & GAS CO,Natural Gas,INTRASTATE,SOUTH CAROLINA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,189.8,0,0,58.5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,13.3,65.1,0,0,13.4,0,0,13.1,0,10,0,0,0,0,0,10.9,0,0,0,0,0,24,0.4,26,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,61.8,0.4,291.2,0,0,0,0,0,100,0,0,0,0,0,453,0.4,,,,,,,,
3/1/2022,2017,20186593,33770,18440,SOUTH JERSEY GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,4.9,4.9,0,0,0,0,0,0,90.7,0,0,0,0,0,17.6,17.6,0,0,0,,0,0,123.7,0,0,0,0,0,22.5,22.5,0,0,0,0,146.2,22.5,,,,,,,,
3/1/2022,2017,20187017,34233,18456,SOUTHEAST GAS,Natural Gas,INTRASTATE,ALABAMA,0,0,0.2,0,0,0,0,0,0.52,0,0,0,0,0,0,95.52,0,0,98.96,0,0,0,0,3.63,0,0,0,0,0,2,0,0,0,0,0,0,128.33,0,0,142.09,0,0,0,0,10.01,0,0,0,0,0,5,0,0,0,0,0,0,0,22.63,0,0,0,0,0,112.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,260.32,0,0,0,0,0,361.14,0,0,0,0,0,621.46,0,,,,,,,,
3/1/2022,2017,20186935,34141,18472,SEMCO ENERGY GAS COMPANY,Natural Gas,INTRASTATE,MICHIGAN,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,29.429,0,0,9.69,0,0,0,0,0.448,0,0,0,0,0,0,0,0,0,0,0,0,46.474,0,0,5.959,0,0,0,0,0.162,0,0,0,0,0,0.611,0,0,0,0,0,0,0,3.77,0,0,0,0,0,4.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.355,0,0,0,0,0,20.476,0,0,0,0,0,100.831,0,,,,,,,,
3/1/2022,2017,20186936,34142,18473,SEMCO PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.855,0,0,0,0,0,0,0,0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.148,0,0,0,0,0,0,0,0,0,0,0,50.148,0,,,,,,,,
3/1/2022,2017,20187513,34771,18484,SOUTHERN CALIFORNIA GAS CO,Natural Gas,INTRASTATE,CALIFORNIA,21,0,4,0,4,0,0,0,3,0,0,0,0,0,971,410,386,0,373,0,0,11,0,3,0,2,0,0,0,2,0,0,0,0,0,60,23,16,0,24,0,0,518,0,137,0,283,0,0,0,128,0,0,0,0,0,11,0,13,0,11,0,0,0,12,0,0,0,0,0,7,0,3,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1599,0,593,0,711,0,0,0,545,0,0,0,0,0,3448,0,,,,,,,,
3/1/2022,2017,20187048,34264,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Natural Gas,INTRASTATE,INDIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.233,46.024,0,18.448,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,5.629,7.994,0,0,0,0,0,5.085,0,1.744,0.036,0,0,0,0,0,0,0,0,0,0,17.806,0,9.988,1.157,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48.788,0,65.75,1.193,0,0,18.458,0,0,0,0,0,0,0,132.996,1.193,,,,,,,,
3/1/2022,2017,20187136,34355,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ALABAMA,2.02,0,0.72,0.23,0,0,0,0,0.01,0,0,0,0,0,713.7,387.61,65.1,0,169.83,0,0,10.19,0,0.26,0,0,0,0,0,0,0,0,0,0,0,319.49,9.42,0,0,0,0,1.52,97.79,1.52,2.18,0.01,0,0,0,0,0,0,0,0,0,0,205.67,2.75,1.89,0.04,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1348.86,4.27,402.08,0.28,65.1,0,0,0,169.84,0,0,0,2,0,1987.88,4.55,,,,,,PHMSA-2016-0006,,PHMSA-2016-0006
3/1/2022,2017,20187136,34355,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,FLORIDA,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,107.97,33.36,10.18,0,18.63,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,31.98,0,0,0,0,0,0,0.64,0,0.28,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150.32,0,33.67,0.01,10.18,0,0,0,18.63,0,0,0,0,0,212.8,0.01,,,,,,,,
3/1/2022,2017,20187136,34355,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,GEORGIA,4.08,0,1.74,0.29,0.18,0,0,0,0,0,0,0,0,0,935.29,402.98,217.06,0,362.53,0,0,11.04,0.03,0.12,0,0,0,0,0,0,0,0,0,0,0,322.77,6.32,0,0,0.64,0,0,79.73,0.07,0.45,0,0,0,0,0,0,0,0,0,0,0,171.91,0.51,3.96,0.22,0,0,0,0,0.29,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1524.82,0.61,415.57,0.51,217.24,0,0,0,363.46,0,0,0,1.17,0,2522.26,1.12,,,,,,PHMSA-2016-0006,,
3/1/2022,2017,20187136,34355,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,LOUISIANA,1.79,0,0.75,0,0.51,0,0,0,0.4,0,0,0,0,0,472.4,111.46,124.52,0,67.96,0,0.02,9.66,0.17,0,0,0,0,0,0,0,0,0,0,0,0,105.32,13.64,0,0,0.02,0,0,16.5,0.16,0.66,0,0,0,0,0,0,0,0,0,0,0,18.13,0,0.19,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,623.8,0.33,126.7,0,125.03,0,0,0,68.38,0,0,0,2.32,0,946.23,0.33,,PHMSA-2016-0006,,,,PHMSA-2016-0006,,
3/1/2022,2017,20187136,34355,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MISSISSIPPI,0.29,0,0.66,0,0,0,0,0,0,0,0,0,0,0,597.34,287.63,108.08,0,110.11,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,140.67,1.74,0,0,0,0,0.45,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,754.24,0,290.03,0,108.26,0,0,0,110.11,0,0,0,0.45,0,1263.09,0,,,,PHMSA-2016-0006,,,,
3/1/2022,2017,20187136,34355,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,15.72,3.01,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,0.05,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,36.09,0,15.81,0,3.01,0,0,0,0.57,0,0,0,0,0,55.48,0,,,,,,,,
3/1/2022,2017,20187136,34355,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.8,0,0.68,0,0,0,0,0,0,0,0,0,0,0,14.48,0,,,,,,,,
3/1/2022,2017,20187136,34355,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0.82,0,,,,,,,,
3/1/2022,2017,20186997,34208,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",Natural Gas,INTRASTATE,TEXAS,0,0,0.003,0,0.19,0.19,0,0,0,0,0,0,0,0,8.45,8.94,129.92,0,0,0,0,0,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0.24,2.56,16.4,0,0,0,0,11.88,0.85,35.55,0,94.95,74.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.57,0.85,48.333,0,242.03,74.97,0,0,0,0,0,0,0,0,310.933,75.82,,,,,,,,
3/1/2022,2017,20187187,34901,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,ARIZONA,0,0,0.258,0,0,0,0,0,0,0,0,0,0,0,0,15.841,0,62.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.634,0,2.549,0,0,0,0,0,17.139,0,0,0,36.102,0,0,0,0,0,0,0,0,0,37.831,0,0,0,94.957,0,0,0,0,0,0,0,0,0,1.041,0,0,0,1.805,0,0,0,0,0,0,0,0,0,0.589,0,0,0,1.658,0,0,0,0,0,0,,0,0,74.333,0,0,0,199.82,0,0,0,0,0,0,0,274.153,0,,,,,,,,
3/1/2022,2017,20187187,34901,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.137,0,0,0,0,0,0,0,0,0,0,0,0.137,0,,,,,,,,
3/1/2022,2017,20187187,34901,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,18.441,14.206,0,0,76.624,0,62.527,0,0,0,0,0,0,0,0,0.227,0,0,0,0,0,0.125,0.822,0,0,0.651,0,0,35.241,0,17.171,0,0,0,0,0,3.933,0,0,0,0,0,21.678,0,28.735,0,0,0,0,0,2.715,0,0,0,0,0,1.813,0,1.114,0,0,0,0,0,0.305,0,0,0,0,0,0.063,0,0.482,0,0,0,0,0,0,0,0,0,0,,77.361,0,62.53,0,0,0,0,0,84.758,0,0,0,62.527,0,287.176,0,,"Part 192, Subpart K - Uprating",,,,,,
3/1/2022,2017,20187182,34403,18555,SOUTHWESTERN PUBLIC SERVICE CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.1,0,9.7,0,0,0,0,0,0,0,0,0,0,0,19.8,0,,,,,,,,
3/1/2022,2017,20186714,33904,18560,SOUTHWESTERN VIRGINIA GAS CO,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,,,,,,,,
3/1/2022,2017,20186446,33607,18584,"SPRINGFIELD, CITY UTILITIES OF",Natural Gas,INTRASTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,49.1,0,0,0,0,0,0,0,0,0,0,0,49.1,0,,,,,,,,
3/1/2022,2017,20187487,34729,18608,STANDARD PACIFIC GAS LINE INC,Natural Gas,INTRASTATE,CALIFORNIA,0.17,0,0.09,0,0,0,0,0,0,0,0,0,0,0,1.99,6.62,0,0,12.83,0,0.87,0.46,0,0.66,0,0,0,0,0,0.37,0,0,0,0,0,0.48,0.1,0,0,0.51,0,0.02,22.35,0,3.01,0,0,0,0,0,4.17,0.13,0,0,0.31,0.01,0.14,0,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.59,0,10.58,0,0,0,0,0,17.88,0.13,0,0,1.21,0.02,55.26,0.15,,"Other, Total: Includes both Other, Complete and Other, Incomplete. Other, Complete includes transmission miles installed on or after July 1, 1970 with TVC strength test records meeting Subpart J but TVC design records are not available. The MAOP of design is calculated using conservative engineering assumptions in accordance with D.11-06-019 and Public Utilities Code § 958.",,"Other, Total: Includes both Other, Complete and Other, Incomplete. Other, Complete includes transmission miles installed on or after July 1, 1970 with TVC strength test records meeting Subpart J but TVC design records are not available. The MAOP of design is calculated using conservative engineering assumptions in accordance with D.11-06-019 and Public Utilities Code § 958.","Other, Total: Includes both Other, Complete and Other, Incomplete. Other, Complete includes transmission miles installed on or after July 1, 1970 with TVC strength test records meeting Subpart J but TVC design records are not available. The MAOP of design is calculated using conservative engineering assumptions in accordance with D.11-06-019 and Public Utilities Code § 958. Other, Incomplete: transmission miles installed on or after July 1, 1970 for which PG&E does not have TVC strength test records. TVC design records may or may not be available. If TVC design records are unavailable, the MAOP of design is calculated using conservative engineering assumptions in accordance with D.11-06-019 and Public Utilities Code § 958.","Other, Total: Includes both Other, Complete and Other, Incomplete. Other, Complete includes transmission miles installed on or after July 1, 1970 with TVC strength test records meeting Subpart J but TVC design records are not available. The MAOP of design is calculated using conservative engineering assumptions in accordance with D.11-06-019 and Public Utilities Code § 958.",,
3/1/2022,2017,20187319,34550,18636,"STEPHEN, CITY OF",Natural Gas,INTRASTATE,MINNESOTA,,,,,,,,,,,,,,,1.2,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,,,,,,,,
