DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2019,20200552,39760,18360,SLICK PUBLIC WORKS AUTH,901 N. MAITLEN DR,CUSHING,,OK,74023,PO BOX 111,SLICK,,OK,74071,Natural Gas,OK,Municipal Owned,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,10,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,53,0,0,0,0,53,12,0,0,0,0,0,0,0,0,0,,12,53,0,0,0,0,0,0,0,0,0,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,0,0,,Jeff Canady,agent,(405) 203-2484,(918) 285-5886,prcincorporated@aol.com,INITIAL,2/26/2020,2/26/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200580,39789,18368,"SMYRNA NATURAL GAS SYSTEM, TOWN OF",315 S. LOWRY ST.,SMYRNA,,TN,37167,315 S. LOWRY STREET,SMYRNA,,TN,37167,Natural Gas,TN,Municipal Owned,0,0,0,53.49,232.88,0,0,0,0,0,286.37,0,0,0,739,10281,0,0,0,0,0,11020,0,19.02,15.85,11.84,6.78,0,53.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.7,65.79,13.39,0,0,232.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,172.72,81.64,25.23,6.78,0,286.37,94,0,3,708,27,0,1,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9943,298,40,0,0,10281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9946,1006,67,0,1,11020,25.13,0,0,5,3,6,24,75,123,25.24,,286.37,6053,0,0,0,0,0,0,643,2645,1679,,11020,,,3,,,,,,1,3,23,5,1,11,,,,,,,,,,,,,,,,,,,0,0,-7,27,8,10,7,2,10963,221,1501,9,43,,Paula Stanley,agent,(615)355-5711,,paula.stanley@townofsmyrna.org,INITIAL,2/27/2020,2/27/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200029,39145,18369,SWICKARD GAS CO,PO BOX 387,BETTSVILLE,,OH,44815,209 STATE ST,BETTSVILLE,,OH,44883,Natural Gas,OH,Privately Owned,11,0,0,1,5,0,0,0,0,0,17,213,0,0,11,184,0,0,0,0,0,408,0,7,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,6,0,0,0,17,80,0,193,30,1,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,41,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,336,71,1,0,0,408,9,0,0,2,0,2,0,3,0,1,,17,194,0,0,0,31,24,20,64,35,40,,408,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,0.59,0,0,,,,151,0,20,0,408,,Jeremy Brubaker,operator,(419) 986-5171,(419) 986-5993,jbrubaker@swickardgas.com,INITIAL,1/13/2020,1/13/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200785,40044,18376,"SOCIAL CIRCLE GAS DEPT, CITY OF",104 TOWNE PARK DRIVE,KENNESAW,,GA,30144,166 NORTH CHEROKEE ROAD,SOCIAL CIRCLE,,GA,30025,Natural Gas,GA,Municipal Owned,,,,29.92,28.6,0,0,0,0,0,58.52,,,,365,975,0,0,0,0,0,1340,0,5.92,2,22,0,0,29.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,1.1,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33.42,3.1,22,0,0,58.52,100,0,365,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,27,1,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1312,27,1,0,0,1340,49.9,0,0,0,0,0,0,0,0.8,7.82,,58.52,1085,0,0,0,0,0,0,0,143,112,,1340,0,0,2,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.8,4,1,1,2,0,1769,21,998,0,0,This report submitted by Wade Sharpe Municipal Gas Authority of Ga with information provided by Paul Schlageter Gas Superintendent for the City of Social Circle Ga.,Wade Sharpe,Regulatory Compliance Analyst,(404)710-0605,,wsharpe@gasauthority.com,INITIAL,3/6/2020,3/6/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20201114,40405,18380,SOCORRO NATURAL GAS CO,3000 S HWY 85 P.O. BOX K,Socorro,,NM,87801,"111 SCHOOL OF MINES RD, PO BOX K",SOCORRO,,NM,87801,Natural Gas,NM,Municipal Owned,,,,,85,0,0,0,0,0,85,,,,,3323,0,0,0,0,0,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,16,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,69,16,0,0,0,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3323,0,0,0,0,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3323,0,0,0,0,3323,54,0,0,0,0,0,0,18,10,3,,85,1942,0,0,0,0,0,0,767,530,84,,3323,,,,,,1,,,,,3,,,,,,,,,,,0,,,,,3,,,,,,0,0,2.9,3,1,1,1,,346,16,286,0,0,,Rick Trujillo,Compliance Officer,(575) 835-2490,(575) 835-1404,rtrujillo@socorronm.gov,INITIAL,3/12/2020,3/12/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200632,39867,18388,SOMERSET GAS SERVICE,306 E.MT. VERNON ST. PO BOX 989,SOMERSET,,KY,42501,306 E. MT. VERNON ST.,SOMERSET,,KY,42501,Natural Gas,KY,Municipal Owned,0,0,0,66,92.25,0,0,0,0,0,158.25,0,0,0,2097,2738,0,0,0,0,0,4835,0,25,20,21,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.25,21,10,0,0,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,86.25,41,31,0,0,158.25,50,0,18,2062,13,4,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,334,31,0,0,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2391,2396,44,4,0,4835,155,0,0,0,0,0,0,0,0,3.28,,158.28,4691,0,0,0,0,0,0,0,0,144,,4835,3,,,,1,,,,2,,,2,,1,1,,0,,,,,,,,0,,,,,,,,0,0,-0.13,8,3,2,3,0,2639,15,239,32,4123,,Bruce Neely,,(606)678-4466,,bneely@cityofsomerset.com,INITIAL,3/2/2020,3/2/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200382,39879,18392,SOMERVILLE LIGHT GAS & WATER,13085 North Main P.O. Box 909,Somerville,,TN,38068,13085 NORTH MAIN ST,SOMERVILLE,,TN,38068,Natural Gas,TN,Municipal Owned,,,,42,203.2,0,0,0,0,0,245.2,,,,638,6979,0,0,0,0,0,7617,0,13,9,20,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.5,92.5,4.2,0,0,203.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,119.5,101.5,24.2,0,0,245.2,83.6,0,616,22,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6974,5,0,0,0,6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7590,27,0,0,0,7617,0,0,0,21,4,4,11,128,70,7.2,,245.2,0,0,0,550,74,2,269,1911,3361,1450,,7617,,,6,,,,,,,1,17,3,,3,,,,,6,,,,,,,1,17,3,,0,,,0,0,1.23,23,19,4,0,0,3894,234,747,1,3,,Robert Turner,operator,(901) 465-7300,(901) 465-7320,somervilletow486@bellsouth.net,SUPPLEMENTAL,2/18/2020,3/2/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200438,39628,18400,Rock Energy Cooperative,15229 Willowbrook Rd,South Beloit,Winnebago,IL,61080,PO Box 1758,Janesville,,WI,53547,Natural Gas,IL,Cooperative,0,0,0,53.9,126.4,0,0,0,0,0,180.3,0,0,0,1118,7213,0,0,0,0,0,8331,0,21.8,21.2,10.5,0.4,0,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6,47.8,7,0,0,126.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,93.4,69,17.5,0.4,0,180.3,70,0,1070,45,3,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7160,51,2,0,0,7213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8230,96,5,0,0,8331,0,0,0,10.7,8.9,16.8,19.5,66.7,32.7,25,,180.3,0,0,1,43,210,853,1336,2713,2536,639,,8331,0,0,1,0,0,2,0,0,1,1,2,2,0,16,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1.47,3,1,1,1,0,4327,187,4216,13,254,,Jason Mayer,Operations Manager Natural Gas,(608)752-4550,(815) 389-6101,jasonm@rock.coop,INITIAL,2/21/2020,2/21/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200968,40251,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",601 Old Taylor Road,CAYCE,,SC,29033,220 OPERATION WAY,CAYCE,,SC,29033,Natural Gas,SC,Investor Owned,0,0,0,3959,5911,0,0,0,0,0,9870,0,0,0,90677,335709,0,0,0,0,0,426386,0,2268,844,759,84,4,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4548,868,495,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6816,1712,1254,84,4,9870,105,0,82035,8582,55,4,1,90677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,322926,12678,75,27,0,335709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,404961,21260,130,31,1,426386,25,0,0,374,1430,952,1732,1562,2185,1610,,9870,19265,0,0,3461,48137,46582,54770,63318,76594,114259,,426386,30,7,280,7,71,102,23,17,201,55,1178,87,229,3613,56,43,8,5,275,7,29,18,13,10,70,35,1149,77,101,626,25,25,1004,23,1.23,1458,573,318,489,78,393249,13965,116826,96,5735,"Dominion Energy South Carolina, Inc. acquired ownership of, and assumed operation and maintenance responsibility for, the natural gas distribution system at Fort Jackson, a military base located in Columbia, SC, on November 19, 2019. This 2019 Annual Report is inclusive of data for Fort Jackson.",Justin Inman,Engineer - DIMP,(803)217-9795,,justin.inman@dominionenergy.com,INITIAL,3/11/2020,3/11/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200922,40202,18416,SOUTH COAST GAS CO INC,P. O. BOX 470 4076 HWY 1,RACELAND,,LA,70394,P.O. BOX 470,RACELAND,,LA,70394,Natural Gas,LA,Investor Owned,0,0,0,431.1,243.47,0,0,0,0,0,674.57,0,0,0,15305,10450,0,0,0,0,0,25755,0,371.4,59.7,0,0,0,431.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.73,47.74,0,0,0,243.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,567.13,107.44,0,0,0,674.57,112,0,15298,6,1,0,0,15305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10410,39,1,0,0,10450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25708,45,2,0,0,25755,0,0,100,122,133,104,72,67,39.33,37.24,,674.57,0,0,4104,4105,4378,3848,2172,3232,1928,1988,,25755,13,0,8,0,1,4,0,0,88,1,16,15,0,401,5,0,,,8,,,,,,,,16,15,,,,,477,0,3.5,24,8,6,8,2,11996,293,3450,0,0,,Jessica Palmature,Compliance Officer,(985)537-5281,(985) 537-5282,jpalmature@southcoastgasco.com,INITIAL,3/10/2020,3/10/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20200353,39534,18432,"SOUTH FULTON GAS DEPT, CITY OF",700 Milton Counce Drive,South Fulton,,TN,38257,700 MILTON COUNCE DR,SOUTH FULTON,,TN,38257,Natural Gas,TN,Municipal Owned,,,,5.6,32.7,0,0,0,0,0,38.3,,,,84,1024,4,0,0,0,0,1112,0,1,1.6,3,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.5,0.2,0,0,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,2.1,3.2,0,0,38.3,50,0,84,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,1024,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1108,4,0,0,0,1112,0,0,0,0,0,0,20,14,4.3,0,,38.3,0,0,0,0,0,0,943,138,9,21,,1111,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,13,0,0,0,0,,,,381,2,32,0,0,,David Glisson,Utility Foreman,(731) 479-2242,(731) 479-2144,nberner@cityofsf.org,INITIAL,2/14/2020,2/14/2020,7100.1-1 (Rev. 10-2018)
3/1/2022,2019,20201003,40286,18440,SOUTH JERSEY GAS CO,215 CATES ROAD,EGG HARBOR TOWNSHIP,,NJ,08234,101 SOUTH LINCOLN PLACE,ATLANTIC CITY,,NJ,08401,Natural Gas,NJ,Investor Owned,83,,,1614,4987,0,0,0,0,0,6684,42278,,,23430,256292,0,0,0,0,0,322000,0,747,252,465,198,35,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423,877,687,0,0,4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,4170,1129,1152,198,35,6684,94,847,55893,8671,265,32,0,65708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,246947,8824,340,26,0,256292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,1002,302840,17495,605,58,0,322000,1,113,5,213,646,571,875,909,1073,2278,,6684,0,9027,2737,10410,20055,20360,43894,52371,57528,105618,,322000,86,3,49,1,130,107,81,2,152,14,284,5,366,329,67,1,11,1,46,1,32,33,16,0,111,9,282,5,221,123,20,1,176,0,3.2,370,118,76,174,2,165147,18208,144299,941,27518,South Jersey Gas Company has been and continues to implement accelerated mitigative measures to improve the quality of its records.,Drew Brzycki,"Manager, System Integrity",(609)561-9000,,dbrzycki@sjindustries.com,INITIAL,3/11/2020,3/11/2020,7100.1-1 (Rev. 10-2018)
