DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2017,20188753,36034,11352,"LEESBURG, CITY OF",306 S. 6TH STREET,LEEBURG,LAKE,FL,34748,306 S. 6TH STREET,LEESBURG,,FL,34748,Natural Gas,FL,Municipal Owned,0,0,0,245.433,0,0,0,0,0,,245.433,0,0,0,11966,0,0,0,0,0,,11966,0,182.337,37.346,25.75,0,0,245.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,182.337,37.346,25.75,0,0,245.433,100,0,11928,37,1,0,0,11966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11928,37,1,0,0,11966,0,0,0,0,59.875,33.673,70.511,45,30.673,5.701,,245.433,0,0,0,0,1776,1259,1886,2404,3987,654,,11966,0,0,0,0,0,0,0,0,4,0,3,0,4,42,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,7901,109,497,1,1,,Dawn Barrett,Operator,(352)728-9871,,dawn.barrett@leesburgflorida.gov,SUPPLEMENTAL,3/15/2018,3/15/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188148,35124,11360,"LEFORS GAS DEPT, CITY OF",101 N. COURT,LEFORS,,TX,79054,101 N. COURT,LEFORS,,TX,79054,Natural Gas,TX,Municipal Owned,,,3,5,8,,,,,,16,,,165,11,134,,,,,,310,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,3,0,0,0,16,0,0,173,3,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,307,3,0,0,0,310,16,0,0,0,0,0,0,0,0,0,,16,310,0,0,0,0,0,0,0,0,0,,310,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17,0,0,0,0,0,0,0,0,0,0,,Lindy Forsyth,City Secretary,(806)835-2200,(806)835-2771,cityoflefors@yahoo.com,INITIAL,3/2/2018,3/2/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20187960,34762,11368,LEITCHFIELD GAS SYSTEM UTILITIES,314 WEST WHITE OAK ST,LEITCHFIELD,Grayson,KY,42754,314 WEST WHITE OAK STREET,LEITCHFIELD,,KY,42754,Natural Gas,KY,Municipal Owned,,,,38,83,,,,,,121,,,,475,2216,,,,,,2691,0,5,1,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,25,17,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,46,26,49,0,0,121,117,0,468,4,3,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2154,56,6,0,0,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2622,60,9,0,0,2691,88,0,0,0,0,0,2,11,11,9,,121,1419,0,0,0,0,0,196,673,133,270,,2691,,,1,,1,,,,,,4,3,,6,1,2,,,1,,,,,,,,3,,,,,,0,0,1,0,0,0,0,0,1174,35,428,0,0,,Jimmy Wells,Operator,(270)259-4034,(270)259-5858,jwwells@windstream,INITIAL,2/22/2018,2/22/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20187988,34797,11376,LENOIR CITY UTILITIES BOARD,7698 Creekwood Park Blvd.,LENOIR CITY,LOUDON,TN,37772,7698 CREEKWOOD PARK BLVD,LENOIR CITY,,TN,37772,Natural Gas,TN,Municipal Owned,0,0,0,40,161.5,0,0,0,0,,201.5,0,0,0,1484,4697,0,0,0,0,,6181,0,29,6,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.5,37,19,0,0,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,134.5,43,24,0,0,201.5,100,0,1466,12,6,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4697,20,0,0,0,4717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6163,32,6,0,0,6201,0,0,18,11,7,47,64,42,6,6.5,,201.5,0,0,721,627,96,510,2026,1434,303,464,,6181,,,14,,2,,,,,,14,,31,,,,,,2,,,,,,,,,,,,,,0,0,4.43,16,1,15,,,5532,130,1152,0,25,,Herbert Sarten ii,Operator,(844)687-5282,(865)988-0885,hsarten@lcub.com,INITIAL,2/23/2018,2/23/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188261,35349,11384,LENOX MUNICIPAL GAS SYSTEM,200 South Main,Lenox,,IA,50851,200 S MAIN,LENOX,,IA,50851,Natural Gas,IA,Municipal Owned,0,0,0,30,2,0,0,0,0,,32,0,0,0,517,57,0,0,0,0,,574,0,29,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,1,0,0,0,32,100,0,517,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,572,2,0,0,0,574,0,0,0,0,31,0,0,0,0,1,,32,0,0,0,0,532,0,0,0,6,36,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,251,5,59,0,0,,Dawne Bowman,agent,(641) 333-2228,,dbowman@lenoxia.com,INITIAL,3/7/2018,3/7/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188165,35142,11392,LEONVILLE GAS SYSTEM,2992 Oscar Rivette Road,Arnaudville,,LA,70512,LA 31,LEONVILLE,US,LA,70551,Natural Gas,LA,Municipal Owned,0,0,0,0,16,0,0,0,0,,16,0,0,0,0,366,0,0,0,0,,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16,0,0,0,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,5,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,361,5,0,0,0,366,0,0,0,0,0,0,0,16,0,0,,16,0,0,0,0,0,0,0,354,0,12,,366,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,0,0.91,0,0,0,0,0,59,2,26,0,0,,Bobby Degueyter,operator,(337) 879-0035,(337) 879-2777,townofleonville@yahoo.com,INITIAL,3/2/2018,3/2/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188943,36119,11410,LEWISPORT NATURAL GAS SYSTEM,PO Box 22,Lewisport,Hancock,KY,42351,CITY HALL - PO BOX 22 - 405 SECOND ST,LEWISPORT,,KY,42351,Natural Gas,KY,Municipal Owned,,,,55,38.7,,,,,,93.7,,,,752,458,,,,,,1210,0,0,55,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7,0,0,0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,93.7,0,0,0,93.7,75,0,0,740,8,4,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,10,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1188,18,4,0,1210,0,0,0,0,30,13,20,20,9,1.7,,93.7,0,0,0,0,500,112,250,200,110,38,,1210,,,1,,,,,,,,1,3,,8,,,,,,,,,,,,,,,,,,,0,0,2,2,1,,1,,366,7,53,0,0,,Brent Wigginton,operator,(270) 295-3324,(270) 295-3354,brentwcol@tds.net,INITIAL,3/23/2018,3/23/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188041,34900,11416,LEWISBURG GAS DEPARTMENT,P.O. BOX 1069 505 N ELLINGTON PKWY,Lewisburg,Marshall,TN,37091,505 N ELLINGTON PARKWAY,LEWISBURG,,TN,37091,Natural Gas,TN,Municipal Owned,,,,28.64,69.46,,,,,,98.1,,,,565,3179,,,,,,3744,0,10.33,4.67,13.64,0,0,28.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,19.44,16.62,0,0,69.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,43.73,24.11,30.26,0,0,98.1,121,0,554,7,2,2,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,52,14,2,0,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3665,59,16,4,0,3744,0,0,0,0,1,0.13,29.74,36.3,14.4,16.53,,98.1,0,0,0,0,0,470,598,1950,226,500,,3744,0,0,0,0,2,0,0,0,0,0,3,1,0,19,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0.68,3,1,,,2,1702,28,876,1,50,,LeRoy Mullis,operator/ General Manager,(931) 359-4016,(931) 359-0046,leroy-lgd@tnweb.com,INITIAL,2/27/2018,2/27/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188277,35377,11448,LEXINGTON GAS SYSTEM,50 Monroe Street,Lexington,,TN,38351,50 MONROE AVE,LEXINGTON,US,TN,38351,Natural Gas,TN,Municipal Owned,0,0,0,81,437,0,0,0,0,,518,0,0,0,949,9145,0,0,0,0,,10094,0,23,15,24,19,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,52,25,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,383,67,49,19,0,518,180,0,934,13,2,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9088,53,4,0,0,9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10022,66,6,0,0,10094,0,0,0,37,21,18,164,201,61,14,,516,0,0,0,800,523,625,2582,3176,1843,545,,10094,1,,3,,2,,,,1,5,35,,10,34,,29,,,3,,,,,,,,35,,,,,,3,0,3.4,38,17,10,11,,2275,61,678,0,10,,Jeff  Gross,operator,(731) 968-2917,,j_gross29@yahoo.com,INITIAL,3/7/2018,3/7/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188510,35646,11456,"LEXINGTON GAS DEPT, CITY OF",28 West Center Street,Lexington,Davidson,NC,27292,425 CAROLINA AVE,LEXINGTON,US,NC,27292,Natural Gas,NC,Municipal Owned,0,0,0,133.54,335.11,0,0,0,0,,468.65,0,0,0,2312,8600,0,0,0,0,,10912,0,63.26,38.43,31.85,0,0,133.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.43,129.07,11.61,0,0,335.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,257.69,167.5,43.46,0,0,468.65,128,0,2283,24,4,1,0,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8301,228,71,0,0,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10584,252,75,1,0,10912,0,0,0,41.93,20.28,97.16,14.03,100.91,127.25,67.09,,468.65,0,0,0,1171,2705,0,642,3066,1604,1724,,10912,11,0,4,0,0,0,0,0,12,0,21,2,1,2,0,0,0,0,4,0,0,0,0,0,0,0,21,2,1,0,0,0,105,0,0.24,25,9,9,7,0,12709,204,2030,7,257,,Tracey White,Utilites Service Manager,(336) 248-3945,,traceyw@lexingtonnc.gov,INITIAL,3/13/2018,3/13/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188073,34938,11468,LIBERAL MUNICIPAL GAS SYSTEM,28847 US HIGHWAY 136,UNIONVILLE,,MO,63565,PO BOX 67,LIBERAL,,MO,64762,Natural Gas,MO,Municipal Owned,0,0,0,11,0.079,0,0,0,0,,11.079,0,0,0,302,18,0,0,0,0,,320,0,3,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3.079,8,0,0,0,11.079,60,0,300,2,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,318,2,0,0,0,320,0,0,0,0,0,11,0,0,0.079,0,,11.079,0,0,0,0,0,287,2,15,9,7,,320,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,0,0,0,0,0,0,0,0,97,0,9,0,0,,Anthony Everette,operator,(660)947-3316,(660)947-3146,aeverette@usdi.us,INITIAL,2/28/2018,2/28/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188676,35825,11472,"LIBERTY GAS SYSTEM, CITY OF",PO Box 127 518 Middleburg Street,Liberty,Casey,KY,42539,P.O. BOX 127 (COURTHOUSE SQ),LIBERTY,,KY,42539,Natural Gas,KY,Municipal Owned,0,0,0,15,18,0,0,0,0,,33,0,0,0,71,579,0,0,0,0,,650,0,2,13,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,14,0,0,0,33,50,0,71,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,2,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,648,2,0,0,0,650,0,0,0,20,13,0,0,0,0,0,,33,0,0,0,550,98,0,0,0,2,0,,650,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,13,0,0,0,0,0,0,0,29,0,5,0,0,"The unaccounted for gas in Part G was 0% due to the interstate pipeline (Texas Eastern) has had a metering measurement issue over an extended period of time. As of now, that issue has still not been resolved.",Bridgett Blake,operator,(606) 787-9973,(606) 787-7992,libertybb@windstream.net,INITIAL,3/14/2018,3/14/2018,7100.1-1 (Rev. 01-2017)
