DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,PARTB_INTER_INTRA,PARTB_LOCATION_STATE_ABBR,PARTB_LOCATION_STATE_NAME,PARTB_LOCATION_COUNTY,PARTB_UNGS_FACILITY_NAME,PARTC_UNGS_RESERVOIR_NAME,PARTC_IN_SERVICE_YEAR,PARTC_RESERVOIR_TYPE,PARTC_INDICATOR_WELL_TEXT,PARTC_MAX_PRESSURE_PSIG,PARTC_RESERVOIR_MAX_DEPTH_FT,PARTC_RESERVOIR_MIN_DEPTH_FT,PARTC_NUM_INJ_WITHDRAW_WELLS,PARTC_NUM_MON_OBSV_WELLS,PARTC_NUM_WELLS_DRILLED,PARTC_NUM_WELLS_PLUG_ABANDON,PARTC_NUM_WELLS_SURF_SFTY_VALV,PARTC_NUM_WELLS_SUBS_SFTY_VALV,PARTC_NUM_WELLS_PROD_TUBE_ONLY,PARTC_NUM_WELLS_PROD_CASE_ONLY,PARTC_NUM_WELLS_CASE_AND_TUBE,PARTC_NUM_WELLS_OTHER_GASFLOW,PARTC_WELLS_OTHER_GASFLOW_DESC,PARTC_NUM_WELLS_NEW_TUBING,PARTC_NUM_WELLS_NEW_CASING,PARTC_NUM_WELLS_REMEDIATED,PARTC_NUM_WELLS_LEAKS,PARTC_NUM_WELLS_PRESS_TEST_MIT,PARTC_NUM_WELLS_CORROSION_MIT,PARTC_NUM_WELLS_OTHER_MIT,PARTC_WELLS_OTHER_MIT_DESC,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
3/1/2022,2017,20180401,401,15105,PANHANDLE EASTERN PIPELINE CO,Inter,MI,Michigan,LIVINGSTON,Howell,Guelph (Niagaran),1962,Hydrocarbon Reservoir,Trierweiler 1-34,1892,4046,3808,33,23,0,0,32,1,0,33,0,0,,0,0,0,0,0,0,0,,INITIAL,3/4/2018,3/4/2018
3/1/2022,2017,20180401,401,15105,PANHANDLE EASTERN PIPELINE CO,Inter,OK,Oklahoma,WOODS,North Hopeton,Hunton,1976,Hydrocarbon Reservoir,Townsend 1-15,3000,6642,6423,14,4,0,0,0,0,14,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/4/2018,3/4/2018
3/1/2022,2017,20180401,401,15105,PANHANDLE EASTERN PIPELINE CO,Inter,IL,Illinois,MORGAN,Waverly,St. Peter,1954,Aquifer Reservoir,Thomas 1-15,845,1930,1770,43,8,0,19,0,0,43,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/4/2018,3/4/2018
3/1/2022,2017,20180654,654,15329,PEOPLES GAS LIGHT & COKE CO,Intra,IL,Illinois,CHAMPAIGN,Manlove,Mt. Simon,1964,Aquifer Reservoir,Hinton Brothers No. 3,1735,4100,3950,153,34,0,0,0,88,81,0,72,0,,0,0,0,0,63,63,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180722,742,15350,PEOPLES NATURAL GAS COMPANY LLC,Intra,PA,Pennsylvania,ALLEGHENY,MURRYSVILLE,Murrysville,1939,Hydrocarbon Reservoir,STATION,950,2000,1875,8,1,0,0,0,0,0,8,0,0,,0,0,0,0,0,0,8,4-5 Day Shut-in test Fall and Spring,INITIAL,4/3/2018,4/3/2018
3/1/2022,2017,20180382,761,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,Bunker Hill,Shannon,1972,Hydrocarbon Reservoir,Bunker Hill #2,452,1656,1462,2,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/2/2018,4/13/2018
3/1/2022,2017,20180382,761,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,Bunker Hill,Sussex,1975,Hydrocarbon Reservoir,Bunker Hill #3,12,758,750,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/2/2018,4/13/2018
3/1/2022,2017,20180382,761,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,East Mohoney,Dakota,1972,Hydrocarbon Reservoir,East Mahoney Dome #29-1,9,2250,2230,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/2/2018,4/13/2018
3/1/2022,2017,20180382,761,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,East Mohoney,Sundance,1972,Hydrocarbon Reservoir,East Mahoney Dome #29-1,9,2766,2666,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/2/2018,4/13/2018
3/1/2022,2017,20180382,761,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,FREMONT,Kirk Ranch,Cloverly,1972,Hydrocarbon Reservoir,Kirk Ranch #1,821,2650,2568,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/2/2018,4/13/2018
3/1/2022,2017,20180382,761,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,Oil Springs,Dakota,1951,Hydrocarbon Reservoir,Cronberg #2,656,1636,1592,0,2,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/2/2018,4/13/2018
3/1/2022,2017,20180382,761,15359,BLACK HILLS ENERGY,Intra,WY,Wyoming,CARBON,Oil Springs,Sundance,1951,Hydrocarbon Reservoir,Baker #3,993,2320,2210,4,0,0,0,0,4,4,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/2/2018,4/13/2018
3/1/2022,2017,20180382,761,15359,BLACK HILLS ENERGY,Intra,AR,Arkansas,FRANKLIN,Stockton,Casey/Henson,1956,Hydrocarbon Reservoir,Stockton #2,598,2622,2592,7,0,0,1,0,0,0,7,0,0,,0,0,2,0,0,2,0,,SUPPLEMENTAL,3/2/2018,4/13/2018
3/1/2022,2017,20180382,761,15359,BLACK HILLS ENERGY,Intra,AR,Arkansas,FRANKLIN,Woolsey,Woolsey,1958,Hydrocarbon Reservoir,Lakeview #1-13,593,1402,1352,4,0,0,1,0,0,0,4,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/2/2018,4/13/2018
3/1/2022,2017,20180723,743,15476,PEOPLES GAS COMPANY LLC,Intra,PA,Pennsylvania,BUTLER,HUGHES,Hughes,1955,Hydrocarbon Reservoir,Station,800,2081,2081,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,4-5 Day Shut-in test Fall and Spring,INITIAL,4/3/2018,4/3/2018
3/1/2022,2017,20180723,743,15476,PEOPLES GAS COMPANY LLC,Intra,PA,Pennsylvania,INDIANA,KINTER,Kinter,1949,Hydrocarbon Reservoir,STATION,330,1150,810,12,0,0,0,0,0,0,12,0,0,,0,0,1,1,0,0,12,4-5 Day shut-in pressure test Fall and Spring,INITIAL,4/3/2018,4/3/2018
3/1/2022,2017,20180723,743,15476,PEOPLES GAS COMPANY LLC,Intra,PA,Pennsylvania,BUTLER,PORTMAN,Portman,1972,Hydrocarbon Reservoir,STATION,425,1782,1589,2,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,2,"4-5 Day Shut-in Pressure test, Fall and Spring",INITIAL,4/3/2018,4/3/2018
3/1/2022,2017,20180723,743,15476,PEOPLES GAS COMPANY LLC,Intra,PA,Pennsylvania,BUTLER,VARDY,Vardy,1972,Hydrocarbon Reservoir,STATION,500,1662,1554,4,0,0,0,0,0,0,4,0,0,,0,0,0,0,0,0,4,4-5 Day Shut-in Pressure test Fall and Spring,INITIAL,4/3/2018,4/3/2018
3/1/2022,2017,20180423,423,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Intra,LA,Louisiana,ASSUMPTION,Grand Bayou Storage,Napoleonville Salt Dome,1991,Salt Cavern,Pontchartrain Gas Cavern,2470,3924,3593,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,,INITIAL,3/5/2018,3/5/2018
3/1/2022,2017,20180587,587,15931,PUBLIC SERVICE CO OF COLORADO,Intra,CO,Colorado,MESA,Asbury Creek,Dakota,1965,Hydrocarbon Reservoir,Asbury Creek Well #9,850,2876,2848,5,5,0,0,5,5,5,0,0,0,,0,0,0,0,0,3,0,,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180587,587,15931,PUBLIC SERVICE CO OF COLORADO,Intra,CO,Colorado,MESA,Fruita,Buckhorn,1961,Hydrocarbon Reservoir,Christiana Federal #1,850,2609,2598,1,0,0,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180587,587,15931,PUBLIC SERVICE CO OF COLORADO,Intra,CO,Colorado,MORGAN,Roundup,J3 Sands,1979,Hydrocarbon Reservoir,Roundup Well #20,2200,6423,6407,17,15,0,0,17,10,17,0,0,0,,0,0,0,0,0,6,0,,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180381,381,17620,ROCKY MOUNTAIN NATURAL GAS CO INC,Intra,CO,Colorado,PITKIN,Wolf Creek,Cozzette,1975,Hydrocarbon Reservoir,Wolf Creek #35-1,1094,4889,4863,7,3,0,0,7,7,10,0,0,0,,2,0,0,0,0,2,0,,INITIAL,3/2/2018,3/2/2018
3/1/2022,2017,20180641,641,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,SAINT CLAIR,Collins,Collins,1979,Hydrocarbon Reservoir,Butler,972,2423,2072,2,4,0,0,2,0,0,2,0,0,,0,0,0,0,2,2,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180641,641,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,BARRY,Lacey,Lacey,1978,Salt Cavern,Lacey S1,1486,3308,3102,2,1,0,0,2,0,0,2,0,0,,0,0,1,0,2,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180641,641,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,CALHOUN,Lee 11,Lee 11,1976,Hydrocarbon Reservoir,Watson-O'Dell,1028,3625,3271,1,1,0,0,1,0,0,1,0,0,,0,0,0,0,1,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180641,641,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,CALHOUN,Lee 2,Lee 2,1974,Hydrocarbon Reservoir,Harris 1-2,1205,3660,3208,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,1,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180641,641,18472,SEMCO ENERGY GAS COMPANY,Intra,MI,Michigan,SAINT CLAIR,Morton,Morton,1978,Salt Cavern,Morton 17,1028,2664,1955,6,1,0,0,6,0,0,6,0,0,,0,0,0,0,1,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180661,663,18484,SOUTHERN CALIFORNIA GAS CO,Intra,CA,California,LOS ANGELES,Aliso Canyon,Sesnon-Frew,1973,Hydrocarbon Reservoir,Porter 69G - API 03724225,1921,9793,6853,86,2,0,25,88,4,52,0,0,36,"These wells are plugged and/or isolated and out of service.  As of CY 2017, these wells either have a rig on the well or have a rig scheduled, to complete the following:  1. Inspect the well; and 2. Convert the well to tubing flow-only flow OR plug and abandon the well",19,21,19,0,56,29,108,Temperature and Noise Surveys,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180661,663,18484,SOUTHERN CALIFORNIA GAS CO,Intra,CA,California,LOS ANGELES,Honor Rancho,Wayside 13,1975,Hydrocarbon Reservoir,WEZU 20 - API 03700187,3446,11278,8676,36,0,0,3,36,3,23,0,0,13,"These wells are plugged and/or isolated and out of service.  As of CY 2017, these wells either have a rig on the well or have a rig scheduled, to complete the following:  1. Inspect the well; and 2. Convert the well to tubing flow-only flow OR plug and abandon the well",10,1,9,1,13,13,31,Temperature and or Noise Surveys,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180661,663,18484,SOUTHERN CALIFORNIA GAS CO,Intra,CA,California,SANTA BARBARA,La Goleta,Vaqueros,1941,Hydrocarbon Reservoir,Goleta 1 - API 08303403,1762,5850,3920,18,3,0,0,18,6,9,0,0,9,"These wells are plugged and/or isolated and out of service.  As of CY 2017, these wells either have a rig on the well or have a rig scheduled, to complete the following:  1. Inspect the well; and 2. Convert the well to tubing flow-only flow OR plug and abandon the well",2,1,2,0,2,2,20,Temperature and/or Noise Surveys,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180661,663,18484,SOUTHERN CALIFORNIA GAS CO,Intra,CA,California,LOS ANGELES,Playa Del Rey,Puente Schist Conglomerate,1942,Hydrocarbon Reservoir,McAdams 2- API 03714039,1491,7456,5810,24,17,0,0,30,14,19,0,0,5,"These wells are plugged and/or isolated and out of service.  As of CY 2017, these wells either have a rig on the well or have a rig scheduled, to complete the following:  1. Inspect the well; and 2. Convert the well to tubing flow-only flow OR plug and abandon the well",9,3,9,0,9,9,21,Temperature and or Noise Surveys,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180602,1026,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Intra,IN,Indiana,SPENCER,Midway Storage Field,Tar Springs,1966,Hydrocarbon Reservoir,Mid-011 Fuerger #10,619.2,1010,971,33,3,0,0,33,0,0,33,0,0,,0,0,0,0,0,4,0,,SUPPLEMENTAL,3/13/2018,1/22/2019
3/1/2022,2017,20180602,1026,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Intra,IN,Indiana,KNOX,Monroe Storage Field,Mansfield Sandstone,1956,Hydrocarbon Reservoir,MCP-010 E McCoy #2,346.4,970,810,18,5,0,0,18,0,4,14,0,0,,0,0,0,0,0,1,0,,SUPPLEMENTAL,3/13/2018,1/22/2019
3/1/2022,2017,20180602,1026,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Intra,IN,Indiana,POSEY,Oliver Storage Field,Staunton,1954,Hydrocarbon Reservoir,OLP-040 Willis #10,510.4,862,683,57,7,0,0,57,0,0,57,0,0,,0,0,0,0,0,5,0,MFL,SUPPLEMENTAL,3/13/2018,1/22/2019
3/1/2022,2017,20180562,864,18516,SOUTHERN NATURAL GAS CO,Inter,MS,Mississippi,MONROE,Muldon,Chester Gas Pool,1972,Hydrocarbon Reservoir,MGSU 27-1,2550,5577,5248,71,2,0,0,71,0,71,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/9/2018,6/20/2018
3/1/2022,2017,20180644,644,19125,TEAVEE OIL & GAS INC,Intra,WV,West Virginia,PUTNAM,Teavee Oil and Gas Storage Field,Midway Extra,1965,Aquifer Reservoir,4707901529,700,1800,1700,8,0,0,0,8,0,8,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180586,586,19160,TENNESSEE GAS PIPELINE COMPANY,Inter,PA,Pennsylvania,POTTER,Hebron,Oriskany,1951,Hydrocarbon Reservoir,H4792,2182,5403,4842,47,4,0,0,0,0,8,39,0,0,,0,1,1,1,0,5,0,,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180321,341,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Inter,MD,Maryland,GARRETT,Accident,Oriskany,1966,Hydrocarbon Reservoir,Turney 1,3370,7900,7300,73,11,0,0,0,0,0,73,0,0,,0,0,9,1,0,13,84,Inventory Verification and Hysteresis Curve Analyses,INITIAL,3/1/2018,3/1/2018
3/1/2022,2017,20180521,521,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,IN,Indiana,PIKE,Alford Storage Field,Cypress Sandstone,1951,Hydrocarbon Reservoir,5915,498,1050,1000,37,1,0,0,0,0,0,37,0,0,,0,1,0,0,0,14,0,,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180521,521,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,HENDERSON,Dixie Storage Field,Dixie Sand,1951,Hydrocarbon Reservoir,15843,439,1080,1000,53,14,0,0,0,1,0,53,0,0,,0,0,0,0,0,0,0,,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180521,521,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,MUHLENBERG,Graham Lake Storage Field,Tar Springs,1963,Hydrocarbon Reservoir,16146,718,1530,1460,14,2,0,0,0,0,0,14,0,0,,0,0,0,0,0,0,0,,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180521,521,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,HOPKINS,Hanson Storage Field,Tar Springs,1964,Hydrocarbon Reservoir,16267,1021,2294,2144,34,8,0,0,0,4,0,34,0,0,,0,0,0,0,0,0,0,,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180521,521,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,IN,Indiana,LAWRENCE,Leesville Storage Field,Geneva Dolomite,1962,Aquifer Reservoir,1481,306,880,820,49,14,0,3,0,0,0,49,0,0,,0,0,0,0,0,11,0,,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180521,521,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,MUHLENBERG,Midland Gas Storage Field,Bethel Sandstone,1970,Hydrocarbon Reservoir,17397,881,2202,2052,162,5,0,0,0,0,0,162,0,0,,0,0,0,0,0,13,0,,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180521,521,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,IN,Indiana,KNOX,Oaktown Storage Field,Staunton,1944,Hydrocarbon Reservoir,1543,288,640,600,24,2,0,0,0,0,0,24,0,0,,0,0,0,0,0,5,0,,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180521,521,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,KY,Kentucky,MUHLENBERG,West Greenville Storage Field,Bethel Sandstone,1961,Hydrocarbon Reservoir,16089,754,1858,1778,50,2,0,0,0,7,0,50,0,0,,0,0,0,0,0,0,0,,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180521,521,19270,"TEXAS GAS TRANSMISSION, LLC",Inter,IN,Indiana,SULLIVAN,Wilfred Storage Field,Geneva Dolomite,1959,Aquifer Reservoir,2583,881,2100,2000,16,8,0,0,0,0,0,16,0,0,,0,0,0,0,0,0,0,,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180001,1662,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Inter,MS,Mississippi,COVINGTON,Eminence Dome,CAVERN 5,1995,Salt Cavern,CAVERN 5,2830,4966,4444,1,9,0,0,1,0,0,1,0,0,,0,0,0,0,1,0,0,,SUPPLEMENTAL,2/5/2018,9/15/2020
3/1/2022,2017,20180001,1662,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Inter,MS,Mississippi,COVINGTON,Eminence Dome,CAVERN 6,1994,Salt Cavern,CAVERN 6,2489,5010,4439,1,9,0,0,1,0,0,1,0,0,,0,1,0,0,1,0,0,,SUPPLEMENTAL,2/5/2018,9/15/2020
3/1/2022,2017,20180001,1662,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Inter,MS,Mississippi,COVINGTON,Eminence Dome,CAVERN 7,1996,Salt Cavern,CAVERN 7,2488,5026,4419,1,9,0,0,1,0,0,1,0,0,,0,0,0,0,1,0,0,,SUPPLEMENTAL,2/5/2018,9/15/2020
3/1/2022,2017,20180001,1662,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Inter,LA,Louisiana,SAINT LANDRY,Washington Storage Field,Cockfield D Sandstone,1976,Hydrocarbon Reservoir,TLC WELL NUMBER 1,3459,9634,9225,40,6,0,1,40,0,40,0,0,0,,1,1,9,0,44,3,0,,SUPPLEMENTAL,2/5/2018,9/15/2020
3/1/2022,2017,20180403,2025,19730,TRUNKLINE GAS CO,Inter,LA,Louisiana,WEST CARROLL,Epps,Monroe Gas Rock,1979,Hydrocarbon Reservoir,Marston 3-1,1400,2377,2298,42,19,0,0,0,0,20,6,16,0,,3,0,0,0,0,3,0,,SUPPLEMENTAL,3/4/2018,3/11/2021
3/1/2022,2017,20180613,982,22189,PUGET SOUND ENERGY,Inter,WA,Washington,LEWIS,Jackson Prairie Storage Facility,ZONE 1,1967,Aquifer Reservoir,SU #63,565,1300,900,3,7,0,3,3,0,1,0,2,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/13/2018,11/20/2018
3/1/2022,2017,20180613,982,22189,PUGET SOUND ENERGY,Inter,WA,Washington,LEWIS,Jackson Prairie Storage Facility,ZONE 2,1964,Aquifer Reservoir,SU #84,803,2500,1700,44,16,0,5,44,0,0,35,9,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/13/2018,11/20/2018
3/1/2022,2017,20180613,982,22189,PUGET SOUND ENERGY,Inter,WA,Washington,LEWIS,Jackson Prairie Storage Facility,ZONE 9,1972,Aquifer Reservoir,SU #914,1300,3500,3000,3,11,0,0,3,0,0,3,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/13/2018,11/20/2018
3/1/2022,2017,20180655,657,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,DAVIESS,Bon Harbor,Waltersburg,1964,Hydrocarbon Reservoir,Bon Harbor #4,528.8,1250,1220,4,1,0,3,0,0,0,5,0,0,,0,0,0,0,0,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180655,657,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,DAVIESS,Grandview,Cypress,1955,Hydrocarbon Reservoir,13500(May#1),445.2,950,940,8,1,0,1,0,0,0,9,0,0,,0,0,5,0,5,5,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180655,657,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,DAVIESS,Hickory School,Bethel,1955,Hydrocarbon Reservoir,Cooper 9078,459.9,1050,1030,14,2,0,0,0,0,1,15,0,0,,0,0,0,0,0,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180655,657,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,HOPKINS,Kirkwood Springs,Palestine,1954,Hydrocarbon Reservoir,Ruby Richards #3,496.9,1150,1135,7,2,0,0,0,0,0,9,0,0,,0,0,0,0,0,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180655,657,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Intra,KY,Kentucky,HOPKINS,St. Charles,Hardinsburg,1970,Hydrocarbon Reservoir,Mason-Cowen #1,738.3,1850,1650,11,3,0,0,0,0,0,14,0,0,,0,0,0,0,0,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180660,662,22655,"WBI ENERGY TRANSMISSION, INC.",Inter,MT,Montana,FALLON,Baker,Baker,1945,Hydrocarbon Reservoir,#3013,169,1218,615,174,17,0,0,0,0,0,174,0,0,,0,0,0,1,0,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180660,662,22655,"WBI ENERGY TRANSMISSION, INC.",Inter,WY,Wyoming,JOHNSON,Billy Creek,Billy Creek,1947,Hydrocarbon Reservoir,WBI #1,1168,3299,3087,3,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180660,662,22655,"WBI ENERGY TRANSMISSION, INC.",Inter,WY,Wyoming,PARK,Elk Basin,Elk Basin,1949,Hydrocarbon Reservoir,EB #32,792,3466,2256,7,5,0,0,0,0,0,7,0,0,,0,0,0,0,0,0,0,,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180607,607,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Intra,OK,Oklahoma,HUGHES,Stuart Storage Facility,Hartshorne Sand,1993,Hydrocarbon Reservoir,S-12,826,3330,3100,11,3,0,0,11,0,11,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180607,607,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Intra,OK,Oklahoma,HUGHES,Wetumka,Channel Booch Sandstone,1973,Hydrocarbon Reservoir,IW-17,748,2600,2450,30,6,0,0,0,0,2,28,0,0,,0,0,0,0,0,9,0,,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180421,421,30026,BAY GAS STORAGE CO. LTD.,Intra,AL,Alabama,WASHINGTON,Bay Gas Storage,BGS #1,1994,Salt Cavern,BGS-3,3097,4955,4012,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,3/5/2018,3/5/2018
3/1/2022,2017,20180421,421,30026,BAY GAS STORAGE CO. LTD.,Intra,AL,Alabama,WASHINGTON,Bay Gas Storage,BGS #2,2003,Salt Cavern,BGS-3,3097,4895,4014,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,3/5/2018,3/5/2018
3/1/2022,2017,20180421,421,30026,BAY GAS STORAGE CO. LTD.,Intra,AL,Alabama,WASHINGTON,Bay Gas Storage,BGS #3,2008,Salt Cavern,BGS-3,3097,4849,3978,1,0,0,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,,INITIAL,3/5/2018,3/5/2018
3/1/2022,2017,20180421,421,30026,BAY GAS STORAGE CO. LTD.,Intra,AL,Alabama,WASHINGTON,Bay Gas Storage,BGS #4,2010,Salt Cavern,BGS-3,3097,4979,3999,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,3/5/2018,3/5/2018
3/1/2022,2017,20180421,421,30026,BAY GAS STORAGE CO. LTD.,Intra,AL,Alabama,WASHINGTON,Bay Gas Storage,BGS #5,2014,Salt Cavern,BGS-3,3097,5017,4000,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,3/5/2018,3/5/2018
3/1/2022,2017,20180323,343,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",Inter,LA,Louisiana,ACADIA,Egan,Louann Salt,1995,Salt Cavern,Cavern 3,3100,5500,3700,4,0,0,0,4,0,0,4,0,0,,0,0,0,0,1,0,4,Inventory Verification and Hysteresis Curve Analyses,INITIAL,3/1/2018,3/1/2018
3/1/2022,2017,20180402,402,30786,LEE 8 STORAGE PARTNERSHIP,Intra,MI,Michigan,CALHOUN,Lee 8,Lee 8,1994,Hydrocarbon Reservoir,Lee #1,1783,3400,3280,4,4,0,0,0,0,0,2,2,0,,0,0,0,0,0,0,0,,INITIAL,3/4/2018,3/4/2018
3/1/2022,2017,20180326,823,30963,"SALTVILLE GAS STORAGE COMPANY, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Inter,VA,Virginia,WASHINGTON,Early Grove,Price/Little Valley,1995,Hydrocarbon Reservoir,EH 57,2000,3725,2800,20,7,0,0,0,0,0,20,0,0,,0,0,0,0,0,5,27,Inventory Verification and Hysteresis Curve Analyses,SUPPLEMENTAL,3/1/2018,6/15/2018
3/1/2022,2017,20180326,823,30963,"SALTVILLE GAS STORAGE COMPANY, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Inter,VA,Virginia,WASHINGTON,Saltville,MacCrady,1996,Salt Cavern,CH-16,2400,3575,2575,11,0,0,0,11,0,0,11,0,0,,0,0,1,0,0,1,11,Inventory Verification and Hysteresis Curve Analyses,SUPPLEMENTAL,3/1/2018,6/15/2018
