DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,LNG_FACILITY_ID,FACILITY_NAME,PARTCECINC,PARTCECPPE,PARTCECSTANK,PARTCECOTHLOC,PARTCECTOTAL,PARTCICINC,PARTCICPPE,PARTCICSTANK,PARTCICOTHLOC,PARTCICTOTAL,PARTCNFDMGINC,PARTCNFDMGPPE,PARTCNFDMGSTANK,PARTCNFDMGOTHLOC,PARTCNFDMGTOTAL,PARTCEXDMGINC,PARTCEXDMGPPE,PARTCEXDMGSTANK,PARTCEXDMGOTHLOC,PARTCEXDMGTOTAL,PARTCOUTDMGINC,PARTCOUTDMGPPE,PARTCOUTDMGSTANK,PARTCOUTDMGOTHLOC,PARTCOUTDMGTOTAL,PARTCCIFINC,PARTCCIFPPE,PARTCCIFSTANK,PARTCCIFOTHLOC,PARTCCIFTOTAL,PARTCMFGINC,PARTCMFGIFPPE,PARTCMFGSTANK,PARTCMFGOTHLOC,PARTCMFGTOTAL,PARTCLOWTEMPINC,PARTCLOWTEMPPPE,PARTCLOWTEMPSTANK,PARTCLOWTEMPOTHLOC,PARTCLOWTEMPTOTAL,PARTCEQUIPFINC,PARTCEQUIPFPPE,PARTCEQUIPFSTANK,PARTCEQUIPFOTHLOC,PARTCEQUIPFTOTAL,PARTCINOPERINC,PARTCINOPERPPE,PARTCINOPERSTANK,PARTCINOPEROTHLOC,PARTCINOPERTOTAL,PARTCOCAUSEINC,PARTCOCAUSEPPE,PARTCOCAUSESTANK,PARTCOCAUSEOTHLOC,PARTCOCAUSETOTAL,PARTCINCTOTAL,PARTCPPETOTAL,PARTCSTANKTOTAL,PARTCOTHLOCTOTAL,PARTCTOTAL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,,,
03/01/22,2019,20200064,1038,13480,NIAGARA MOHAWK POWER CORP,2119,Providence LNG Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/6/2020,3/6/2020,,,
03/01/22,2019,20200086,1060,13730,NORTHERN INDIANA PUBLIC SERVICE CO,2194,LAPORTE LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/13/2020,3/13/2020,,,
03/01/22,2019,20200086,1060,13730,NORTHERN INDIANA PUBLIC SERVICE CO,2195,KOKOMO LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/13/2020,3/13/2020,,,
03/01/22,2019,20200069,1043,13750,NORTHERN NATURAL GAS CO,2203,WRENSHALL LNG #1 PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,INITIAL,3/9/2020,3/9/2020,,,
03/01/22,2019,20200069,1043,13750,NORTHERN NATURAL GAS CO,2204,GARNER LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,INITIAL,3/9/2020,3/9/2020,,,
03/01/22,2019,20200087,1061,13783,NORTHERN STATES POWER CO OF WISCONSIN,2147,EAU CLAIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/13/2020,3/13/2020,,,
03/01/22,2019,20200008,960,13795,NORTHERN UTILITIES INC (ME),2022,LEWISTON LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,1/21/2020,1/21/2020,,,
03/01/22,2019,20200043,1008,13840,NORTHWEST NATURAL GAS CO,2151,NEWPORT LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/2/2020,3/2/2020,,,
03/01/22,2019,20200043,1008,13840,NORTHWEST NATURAL GAS CO,2152,GASCO LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/2/2020,3/2/2020,,,
03/01/22,2019,20200038,1003,13860,"NORWICH DEPT OF PUBLIC UTILITIES, CITY OF",2149,INDUSTRIAL PARK LNG PLANT REGULATING STATION # 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/28/2020,2/28/2020,,,
03/01/22,2019,20200023,978,15007,PACIFIC GAS & ELECTRIC CO,2055,VAP-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/13/2020,2/13/2020,,,
03/01/22,2019,20200023,978,15007,PACIFIC GAS & ELECTRIC CO,2056,LNG-96-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/13/2020,2/13/2020,,,
03/01/22,2019,20200023,978,15007,PACIFIC GAS & ELECTRIC CO,2072,LNG-ORCA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/13/2020,2/13/2020,,,
03/01/22,2019,20200023,978,15007,PACIFIC GAS & ELECTRIC CO,2078,FDV-1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/13/2020,2/13/2020,,,
03/01/22,2019,20200023,978,15007,PACIFIC GAS & ELECTRIC CO,2079,FDV-1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/13/2020,2/13/2020,,,
03/01/22,2019,20200073,1047,15033,PAIUTE PIPELINE CO,2038,H.G Laub LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/11/2020,3/11/2020,,,
03/01/22,2019,20200012,964,15329,PEOPLES GAS LIGHT & COKE CO,2028,LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,1/27/2020,1/27/2020,,,
03/01/22,2019,20200028,1071,15359,BLACK HILLS ENERGY,2321,Estherville Iowa LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SUPPLEMENTAL,2/20/2020,12/17/2020,,,
03/01/22,2019,20200028,1071,15359,BLACK HILLS ENERGY,2322,Ocheyedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SUPPLEMENTAL,2/20/2020,12/17/2020,,,
03/01/22,2019,20200015,967,15462,PECO ENERGY CO,2031,West Conshohocken LNG Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,1/28/2020,1/28/2020,,,
03/01/22,2019,20200045,1010,15469,PHILADELPHIA GAS WORKS,2086,RICHMOND Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/3/2020,3/3/2020,,,
03/01/22,2019,20200045,1010,15469,PHILADELPHIA GAS WORKS,2087,PASSYUNK Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/3/2020,3/3/2020,,,
03/01/22,2019,20200047,1012,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,2103,PSNC ENERGY LNG FACILITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/4/2020,3/4/2020,,,
03/01/22,2019,20200036,1001,15952,PUBLIC SERVICE ELECTRIC & GAS CO,2099,BURLINGTON LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/27/2020,2/27/2020,,,
03/01/22,2019,20200077,1051,16667,ENERGY NORTH NATURAL GAS INC,2213,LNG PLANT MANCHESTER-NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020,,,
03/01/22,2019,20200077,1051,16667,ENERGY NORTH NATURAL GAS INC,2214,LNG PLANT CONCORD-NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020,,,
03/01/22,2019,20200077,1051,16667,ENERGY NORTH NATURAL GAS INC,2215,LNG PLANT TILTON-NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020,,,
03/01/22,2019,20200035,1000,17540,ROANOKE GAS CO,2148,LNG FACILITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/27/2020,2/27/2020,,,
03/01/22,2019,20200016,969,18112,SAN DIEGO GAS & ELECTRIC CO,2034,BORREGOLNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/3/2020,2/3/2020,,,
03/01/22,2019,20200071,1045,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",2216,BUSHY PARK LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/11/2020,3/11/2020,,,
03/01/22,2019,20200071,1045,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",2217,SALLEY LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/11/2020,3/11/2020,,,
03/01/22,2019,20200020,974,18440,SOUTH JERSEY GAS CO,2050,MCKEE CITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/12/2020,2/12/2020,,,
03/01/22,2019,20200040,1005,18490,"SOUTHERN LNG, INC",2091,Southern LNG (Elba Island),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/28/2020,2/28/2020,,,
03/01/22,2019,20200040,1005,18490,"SOUTHERN LNG, INC",2092,SLNG - SLNG DELIVERY FOR ELBA FUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/28/2020,2/28/2020,,,
03/01/22,2019,20200074,1048,18536,SOUTHWEST GAS CORP,2039,Tucson LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/11/2020,3/11/2020,,,
03/01/22,2019,20200030,986,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,2040,STATION 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,INITIAL,2/24/2020,2/24/2020,,,
03/01/22,2019,20200078,1052,19733,"LAKE CHARLES LNG COMPANY, LLC",2045,"LAKE CHARLES LNG COMPANY, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020,,,
03/01/22,2019,20200083,1057,22189,PUGET SOUND ENERGY,2172,LNG Mobile System,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020,,,
03/01/22,2019,20200083,1057,22189,PUGET SOUND ENERGY,2173,GIG HARBOR SATELLITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020,,,
03/01/22,2019,20200060,1034,22763,WISCONSIN GAS LLC DBA WE ENERGIES,2193,RICE LAKE LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/5/2020,3/5/2020,,,
03/01/22,2019,20200059,1033,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,2192,ELM RD LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/5/2020,3/5/2020,,,
03/01/22,2019,20200056,1030,24015,YANKEE GAS SERVICES CO,2100,Yankee Gas LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/5/2020,3/5/2020,,,
03/01/22,2019,20200033,998,30750,MIDAMERICAN ENERGY COMPANY,2142,BET LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/26/2020,2/26/2020,,,
03/01/22,2019,20200033,998,30750,MIDAMERICAN ENERGY COMPANY,2143,DES MOINES LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/26/2020,2/26/2020,,,
03/01/22,2019,20200033,998,30750,MIDAMERICAN ENERGY COMPANY,2144,WAT LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/26/2020,2/26/2020,,,
03/01/22,2019,20200018,971,31044,"LOWER VALLEY ENERGY, INC.",2042,AFTON LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/7/2020,2/7/2020,,,
03/01/22,2019,20200018,971,31044,"LOWER VALLEY ENERGY, INC.",2043,JACKSON LNG PLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/7/2020,2/7/2020,,,
03/01/22,2019,20200049,1023,31191,ENERGY WEST MONTANA,2191,West Yellowstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/4/2020,3/4/2020,,,
03/01/22,2019,20200001,953,31337,"APPLIED LNG TECNOLOGIES USA, LLC",1980,Midlothian LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,1/3/2020,1/3/2020,,,
03/01/22,2019,20200001,953,31337,"APPLIED LNG TECNOLOGIES USA, LLC",1981,NEEDLE MOUNTAIN LNG FACILITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,1/3/2020,1/3/2020,,,
03/01/22,2019,20200029,984,31421,TOTAL PEAKING SERVICES,2097,TOTAL PEAKING SERVICES LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/20/2020,2/20/2020,,,
03/01/22,2019,20200088,1062,31636,NORTHERN STATES POWER CO OF MINNESOTA,2141,WESCOTT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,INITIAL,3/13/2020,3/13/2020,,,
03/01/22,2019,20200079,1053,31664,"DOMINION ENERGY COVE POINT LNG, LP",2221,Cove Point LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,INITIAL,3/12/2020,3/12/2020,,,
03/01/22,2019,20200042,1007,31770,LIBERTY UTILITIES (NEW ENGLAND NATURAL GAS COMPANY) CORP,2156,FALL RIVER LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/28/2020,2/28/2020,,,
03/01/22,2019,20200089,1063,32152,"SABINE PASS LNG, L.P. (Cheniere)",2196,Sabine Pass LNG Terminal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,INITIAL,3/14/2020,3/14/2020,,,
03/01/22,2019,20200021,976,32206,"FREEPORT LNG DEVELOPMENT, L.P.",2052,"Freeport LNG Development, L.P.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,SUPPLEMENTAL,2/13/2020,2/13/2020,,,
03/01/22,2019,20200037,1002,32214,"CAMERON LNG, LLC",2116,"Cameron LNG, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,15,0,0,0,0,0,0,1,0,0,1,0,15,1,0,16,INITIAL,2/27/2020,2/27/2020,,,
03/01/22,2019,20200039,1004,32220,GOLDEN PASS LNG TERMINAL LLC,2145,"Golden Pass LNG Terminal, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/28/2020,2/28/2020,,,
03/01/22,2019,20200004,956,32496,"DESERT GAS, LP.",2001,Desert Gas - Ehrenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,1/14/2020,1/14/2020,,,
03/01/22,2019,20200019,972,32561,ECOELECTRICA L.P.,2044,"EcoElectrica,LP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/8/2020,2/8/2020,,,
03/01/22,2019,20200082,1056,32640,SOUTHERN GULF LNG COMPANY LLC,2222,Gulf LNG Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/12/2020,3/12/2020,,,
03/01/22,2019,20200027,982,32648,PIVOTAL LNG INC.,2085,Trussville LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,2/16/2020,2/16/2020,,,
03/01/22,2019,20200048,1013,32684,"PINE NEEDLE OPERATING COMPANY,LLC",2174,"Pine Needle LNG Company,LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INITIAL,3/4/2020,3/4/2020,,,
03/01/22,2019,20200046,1069,38927,UGI ENERGY SERVICES,2301,Steelton LNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/4/2020,11/24/2020,,,
03/01/22,2019,20200046,1069,38927,UGI ENERGY SERVICES,2302,Temple LNG Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/4/2020,11/24/2020,,,
03/01/22,2019,20200046,1069,38927,UGI ENERGY SERVICES,2303,Manning LNG Facility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/4/2020,11/24/2020,,,
